Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,24-hr. Midpoint Avg. Conc.,24-hr. Midpoint Avg. AQI,24-hr. Midpoint Avg. AQI Category,NowCast Conc.,NowCast AQI,NowCast AQI Category,Conc. Unit,Duration,QC Name
"[Bogota, PM2.5 - Principal, 2016-10-02 06:00 PM, 2016, 10, 02, 18, 5.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-02 07:00 PM, 2016, 10, 02, 19, 6.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-02 08:00 PM, 2016, 10, 02, 20, 8.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-02 09:00 PM, 2016, 10, 02, 21, 8.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-02 10:00 PM, 2016, 10, 02, 22, 7.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-02 11:00 PM, 2016, 10, 02, 23, 9.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 12:00 AM, 2016, 10, 03, 00, 9.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 01:00 AM, 2016, 10, 03, 01, 10.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 02:00 AM, 2016, 10, 03, 02, 15.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 03:00 AM, 2016, 10, 03, 03, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 04:00 AM, 2016, 10, 03, 04, 14.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 05:00 AM, 2016, 10, 03, 05, 9.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 06:00 AM, 2016, 10, 03, 06, 8.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 07:00 AM, 2016, 10, 03, 07, 17.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 08:00 AM, 2016, 10, 03, 08, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 09:00 AM, 2016, 10, 03, 09, 26.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 10:00 AM, 2016, 10, 03, 10, 22.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 11:00 AM, 2016, 10, 03, 11, 39.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 12:00 PM, 2016, 10, 03, 12, 39.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 01:00 PM, 2016, 10, 03, 13, 30.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 02:00 PM, 2016, 10, 03, 14, 24.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 03:00 PM, 2016, 10, 03, 15, 19.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 04:00 PM, 2016, 10, 03, 16, 11.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 05:00 PM, 2016, 10, 03, 17, 10.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 06:00 PM, 2016, 10, 03, 18, 11.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 07:00 PM, 2016, 10, 03, 19, 10.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 08:00 PM, 2016, 10, 03, 20, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 09:00 PM, 2016, 10, 03, 21, 14.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 10:00 PM, 2016, 10, 03, 22, 23.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-03 11:00 PM, 2016, 10, 03, 23, 19.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 12:00 AM, 2016, 10, 04, 00, 11.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 01:00 AM, 2016, 10, 04, 01, 25.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 02:00 AM, 2016, 10, 04, 02, 25.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 03:00 AM, 2016, 10, 04, 03, 10.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 04:00 AM, 2016, 10, 04, 04, 9.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 05:00 AM, 2016, 10, 04, 05, 16.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 06:00 AM, 2016, 10, 04, 06, 19.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 07:00 AM, 2016, 10, 04, 07, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 08:00 AM, 2016, 10, 04, 08, 43.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 09:00 AM, 2016, 10, 04, 09, 35.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 10:00 AM, 2016, 10, 04, 10, 43.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 11:00 AM, 2016, 10, 04, 11, 36.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 12:00 PM, 2016, 10, 04, 12, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 01:00 PM, 2016, 10, 04, 13, 36.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 02:00 PM, 2016, 10, 04, 14, 22.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 03:00 PM, 2016, 10, 04, 15, 19.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 04:00 PM, 2016, 10, 04, 16, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 05:00 PM, 2016, 10, 04, 17, 14.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 06:00 PM, 2016, 10, 04, 18, 29.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 07:00 PM, 2016, 10, 04, 19, 70.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 08:00 PM, 2016, 10, 04, 20, 56.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 09:00 PM, 2016, 10, 04, 21, 43.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 10:00 PM, 2016, 10, 04, 22, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-04 11:00 PM, 2016, 10, 04, 23, 18.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 12:00 AM, 2016, 10, 05, 00, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 01:00 AM, 2016, 10, 05, 01, 17.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 02:00 AM, 2016, 10, 05, 02, 24.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 03:00 AM, 2016, 10, 05, 03, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 04:00 AM, 2016, 10, 05, 04, 14.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 05:00 AM, 2016, 10, 05, 05, 8.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 06:00 AM, 2016, 10, 05, 06, 18.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 07:00 AM, 2016, 10, 05, 07, 19.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 08:00 AM, 2016, 10, 05, 08, 33.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 09:00 AM, 2016, 10, 05, 09, 32.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 10:00 AM, 2016, 10, 05, 10, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 11:00 AM, 2016, 10, 05, 11, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 12:00 PM, 2016, 10, 05, 12, 10.0, , , , , , , UG/M3, 1 Hr, Valid]"
