Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2016-03-01 08:00 AM,2016,03,01,08,70,Moderate,21.2,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 09:00 AM,2016,03,01,09,71,Moderate,21.6,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 10:00 AM,2016,03,01,10,73,Moderate,22.4,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 11:00 AM,2016,03,01,11,76,Moderate,24.2,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 12:00 PM,2016,03,01,12,80,Moderate,25.9,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 01:00 PM,2016,03,01,13,81,Moderate,26.5,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 02:00 PM,2016,03,01,14,82,Moderate,26.7,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 03:00 PM,2016,03,01,15,83,Moderate,27.2,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 04:00 PM,2016,03,01,16,83,Moderate,27.3,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 05:00 PM,2016,03,01,17,84,Moderate,28.0,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 06:00 PM,2016,03,01,18,85,Moderate,28.4,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 07:00 PM,2016,03,01,19,85,Moderate,28.5,42.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 08:00 PM,2016,03,01,20,86,Moderate,28.8,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 09:00 PM,2016,03,01,21,86,Moderate,28.9,45.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 10:00 PM,2016,03,01,22,89,Moderate,30.1,61.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-01 11:00 PM,2016,03,01,23,89,Moderate,30.0,56.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 12:00 AM,2016,03,02,00,90,Moderate,30.6,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 01:00 AM,2016,03,02,01,90,Moderate,30.8,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 02:00 AM,2016,03,02,02,91,Moderate,31.0,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 03:00 AM,2016,03,02,03,91,Moderate,31.0,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 04:00 AM,2016,03,02,04,91,Moderate,31.1,39.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 05:00 AM,2016,03,02,05,92,Moderate,31.5,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 06:00 AM,2016,03,02,06,93,Moderate,31.9,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 07:00 AM,2016,03,02,07,93,Moderate,32.2,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 08:00 AM,2016,03,02,08,93,Moderate,32.2,43.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 09:00 AM,2016,03,02,09,94,Moderate,32.4,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 10:00 AM,2016,03,02,10,93,Moderate,32.3,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 11:00 AM,2016,03,02,11,92,Moderate,31.6,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 12:00 PM,2016,03,02,12,91,Moderate,31.1,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 01:00 PM,2016,03,02,13,93,Moderate,32.0,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 02:00 PM,2016,03,02,14,96,Moderate,33.6,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 03:00 PM,2016,03,02,15,97,Moderate,34.2,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 04:00 PM,2016,03,02,16,99,Moderate,34.7,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 05:00 PM,2016,03,02,17,99,Moderate,34.7,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 06:00 PM,2016,03,02,18,99,Moderate,34.9,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 07:00 PM,2016,03,02,19,100,Moderate,35.4,43.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 08:00 PM,2016,03,02,20,103,Unhealthy for Sensitive Groups,36.5,45.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 09:00 PM,2016,03,02,21,105,Unhealthy for Sensitive Groups,37.2,42.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 10:00 PM,2016,03,02,22,104,Unhealthy for Sensitive Groups,36.7,45.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-02 11:00 PM,2016,03,02,23,106,Unhealthy for Sensitive Groups,37.5,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 12:00 AM,2016,03,03,00,106,Unhealthy for Sensitive Groups,37.6,62.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 01:00 AM,2016,03,03,01,106,Unhealthy for Sensitive Groups,37.6,64.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 02:00 AM,2016,03,03,02,106,Unhealthy for Sensitive Groups,37.4,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 03:00 AM,2016,03,03,03,105,Unhealthy for Sensitive Groups,37.3,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 04:00 AM,2016,03,03,04,105,Unhealthy for Sensitive Groups,37.3,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 05:00 AM,2016,03,03,05,105,Unhealthy for Sensitive Groups,37.0,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 06:00 AM,2016,03,03,06,104,Unhealthy for Sensitive Groups,36.7,46.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 07:00 AM,2016,03,03,07,104,Unhealthy for Sensitive Groups,36.6,61.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 08:00 AM,2016,03,03,08,102,Unhealthy for Sensitive Groups,35.8,60.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 09:00 AM,2016,03,03,09,103,Unhealthy for Sensitive Groups,36.3,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 10:00 AM,2016,03,03,10,103,Unhealthy for Sensitive Groups,36.2,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 11:00 AM,2016,03,03,11,101,Unhealthy for Sensitive Groups,35.5,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 12:00 PM,2016,03,03,12,99,Moderate,34.7,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 01:00 PM,2016,03,03,13,97,Moderate,33.8,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 02:00 PM,2016,03,03,14,96,Moderate,33.6,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 03:00 PM,2016,03,03,15,99,Moderate,34.7,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 04:00 PM,2016,03,03,16,108,Unhealthy for Sensitive Groups,38.2,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 05:00 PM,2016,03,03,17,111,Unhealthy for Sensitive Groups,39.7,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 06:00 PM,2016,03,03,18,109,Unhealthy for Sensitive Groups,38.6,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 07:00 PM,2016,03,03,19,106,Unhealthy for Sensitive Groups,37.4,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 08:00 PM,2016,03,03,20,102,Unhealthy for Sensitive Groups,36.0,57.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-03-03 09:00 PM,2016,03,03,21,99,Moderate,35.0,39.0,UG/M3,1 Hr,Valid
