Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2016-06-01 08:00 AM,2016,06,01,08,153,Unhealthy,58.8,71.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 09:00 AM,2016,06,01,09,153,Unhealthy,59.3,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 10:00 AM,2016,06,01,10,154,Unhealthy,60.5,47.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 11:00 AM,2016,06,01,11,155,Unhealthy,62.9,50.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 12:00 PM,2016,06,01,12,156,Unhealthy,64.6,52.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 01:00 PM,2016,06,01,13,156,Unhealthy,64.9,47.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 02:00 PM,2016,06,01,14,156,Unhealthy,65.0,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 03:00 PM,2016,06,01,15,155,Unhealthy,63.6,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 04:00 PM,2016,06,01,16,154,Unhealthy,62.2,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 05:00 PM,2016,06,01,17,154,Unhealthy,61.3,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 06:00 PM,2016,06,01,18,153,Unhealthy,59.8,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 07:00 PM,2016,06,01,19,152,Unhealthy,57.6,42.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 08:00 PM,2016,06,01,20,150,Unhealthy for Sensitive Groups,55.4,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-06-01 09:00 PM,2016,06,01,21,147,Unhealthy for Sensitive Groups,54.1,74.0,UG/M3,1 Hr,Valid
