Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2016-08-01 09:00 AM,2016,08,01,09,-999,N/A,-999.0,43.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 10:00 AM,2016,08,01,10,132,Unhealthy for Sensitive Groups,47.9,52.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 11:00 AM,2016,08,01,11,125,Unhealthy for Sensitive Groups,45.1,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 12:00 PM,2016,08,01,12,117,Unhealthy for Sensitive Groups,41.8,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 01:00 PM,2016,08,01,13,133,Unhealthy for Sensitive Groups,48.6,59.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 02:00 PM,2016,08,01,14,128,Unhealthy for Sensitive Groups,46.4,43.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 03:00 PM,2016,08,01,15,110,Unhealthy for Sensitive Groups,39.2,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 04:00 PM,2016,08,01,16,107,Unhealthy for Sensitive Groups,38.1,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 05:00 PM,2016,08,01,17,105,Unhealthy for Sensitive Groups,37.0,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 06:00 PM,2016,08,01,18,103,Unhealthy for Sensitive Groups,36.2,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 07:00 PM,2016,08,01,19,101,Unhealthy for Sensitive Groups,35.5,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 08:00 PM,2016,08,01,20,99,Moderate,34.9,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 09:00 PM,2016,08,01,21,98,Moderate,34.6,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 10:00 PM,2016,08,01,22,97,Moderate,34.1,52.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-01 11:00 PM,2016,08,01,23,95,Moderate,33.0,51.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-02 12:00 AM,2016,08,02,00,93,Moderate,32.2,60.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-02 01:00 AM,2016,08,02,01,93,Moderate,32.1,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-02 02:00 AM,2016,08,02,02,91,Moderate,31.2,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-08-02 03:00 AM,2016,08,02,03,91,Moderate,31.0,17.0,UG/M3,1 Hr,Valid
