Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2016-09-01 08:00 AM,2016,09,01,08,134,Unhealthy for Sensitive Groups,48.9,61.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-09-01 09:00 AM,2016,09,01,09,134,Unhealthy for Sensitive Groups,49.0,46.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-09-01 10:00 AM,2016,09,01,10,133,Unhealthy for Sensitive Groups,48.3,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-09-01 11:00 AM,2016,09,01,11,131,Unhealthy for Sensitive Groups,47.7,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-09-01 12:00 PM,2016,09,01,12,131,Unhealthy for Sensitive Groups,47.6,52.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-09-01 01:00 PM,2016,09,01,13,131,Unhealthy for Sensitive Groups,47.7,60.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-09-01 02:00 PM,2016,09,01,14,132,Unhealthy for Sensitive Groups,47.9,39.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-09-01 03:00 PM,2016,09,01,15,133,Unhealthy for Sensitive Groups,48.4,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-09-01 04:00 PM,2016,09,01,16,134,Unhealthy for Sensitive Groups,48.8,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-09-01 05:00 PM,2016,09,01,17,135,Unhealthy for Sensitive Groups,49.2,49.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-09-01 06:00 PM,2016,09,01,18,136,Unhealthy for Sensitive Groups,49.7,43.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-09-01 07:00 PM,2016,09,01,19,136,Unhealthy for Sensitive Groups,49.8,32.0,UG/M3,1 Hr,Valid
