Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2016-12-01 01:00 AM,2016,12,01,01,117,3,42.1,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 02:00 AM,2016,12,01,02,114,3,40.7,43.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 03:00 AM,2016,12,01,03,109,3,38.9,47.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 04:00 AM,2016,12,01,04,106,3,37.5,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 05:00 AM,2016,12,01,05,103,3,36.4,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 06:00 AM,2016,12,01,06,99,2,34.7,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 07:00 AM,2016,12,01,07,93,2,31.9,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 08:00 AM,2016,12,01,08,90,2,30.6,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 09:00 AM,2016,12,01,09,86,2,28.7,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 10:00 AM,2016,12,01,10,83,2,27.2,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 11:00 AM,2016,12,01,11,79,2,25.2,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 12:00 PM,2016,12,01,12,72,2,22.3,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 01:00 PM,2016,12,01,13,66,2,19.3,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 02:00 PM,2016,12,01,14,64,2,18.4,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 03:00 PM,2016,12,01,15,61,2,17.0,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 04:00 PM,2016,12,01,16,58,2,15.4,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 05:00 PM,2016,12,01,17,58,2,15.2,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 06:00 PM,2016,12,01,18,59,2,15.8,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 07:00 PM,2016,12,01,19,60,2,16.2,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 08:00 PM,2016,12,01,20,60,2,16.3,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 09:00 PM,2016,12,01,21,61,2,16.7,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 10:00 PM,2016,12,01,22,61,2,16.9,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-01 11:00 PM,2016,12,01,23,61,2,16.8,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-02 12:00 AM,2016,12,02,00,61,2,16.7,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-02 01:00 AM,2016,12,02,01,61,2,17.0,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-02 02:00 AM,2016,12,02,02,61,2,16.9,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-02 03:00 AM,2016,12,02,03,61,2,17.0,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-02 04:00 AM,2016,12,02,04,62,2,17.2,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-12-02 05:00 AM,2016,12,02,05,61,2,17.0,23.0,UG/M3,1 Hr,Valid
