Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,24-hr. Midpoint Avg. Conc.,24-hr. Midpoint Avg. AQI,24-hr. Midpoint Avg. AQI Category,NowCast Conc.,NowCast AQI,NowCast AQI Category,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2016-11-01 01:00 AM,2016,11,01,01,16.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 02:00 AM,2016,11,01,02,13.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 03:00 AM,2016,11,01,03,14.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 04:00 AM,2016,11,01,04,16.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 05:00 AM,2016,11,01,05,17.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 06:00 AM,2016,11,01,06,21.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 07:00 AM,2016,11,01,07,27.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 08:00 AM,2016,11,01,08,30.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 09:00 AM,2016,11,01,09,26.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 10:00 AM,2016,11,01,10,14.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 11:00 AM,2016,11,01,11,9.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 12:00 PM,2016,11,01,12,10.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 01:00 PM,2016,11,01,13,9.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 02:00 PM,2016,11,01,14,10.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 03:00 PM,2016,11,01,15,17.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 04:00 PM,2016,11,01,16,26.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 05:00 PM,2016,11,01,17,26.0,,,,,,,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2016-11-01 06:00 PM,2016,11,01,18,26.0,,,,,,,UG/M3,1 Hr,Valid
