Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,24-hr. Midpoint Avg. Conc.,24-hr. Midpoint Avg. AQI,24-hr. Midpoint Avg. AQI Category,NowCast Conc.,NowCast AQI,NowCast AQI Category,Conc. Unit,Duration,QC Name
Pristina,PM2.5 - Principal,2016-11-01 01:00 AM,2016,11,01,01,73.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 02:00 AM,2016,11,01,02,54.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 03:00 AM,2016,11,01,03,25.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 04:00 AM,2016,11,01,04,33.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 05:00 AM,2016,11,01,05,24.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 06:00 AM,2016,11,01,06,22.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 07:00 AM,2016,11,01,07,39.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 08:00 AM,2016,11,01,08,48.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 09:00 AM,2016,11,01,09,57.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 10:00 AM,2016,11,01,10,31.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 11:00 AM,2016,11,01,11,14.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 12:00 PM,2016,11,01,12,11.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 01:00 PM,2016,11,01,13,6.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 02:00 PM,2016,11,01,14,7.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 03:00 PM,2016,11,01,15,8.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 04:00 PM,2016,11,01,16,13.0,,,,,,,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-11-01 05:00 PM,2016,11,01,17,35.0,,,,,,,UG/M3,1 Hr,Valid
