Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Pristina,PM2.5 - Principal,2016-03-23 11:00 PM,2016,03,23,23,-999,N/A,-999.0,10.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 12:00 AM,2016,03,24,00,31,Good,7.5,6.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 01:00 AM,2016,03,24,01,28,Good,6.7,6.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 02:00 AM,2016,03,24,02,26,Good,6.3,6.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 03:00 AM,2016,03,24,03,23,Good,5.6,5.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 04:00 AM,2016,03,24,04,22,Good,5.3,5.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 05:00 AM,2016,03,24,05,29,Good,6.9,4.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 06:00 AM,2016,03,24,06,31,Good,7.5,5.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 07:00 AM,2016,03,24,07,35,Good,8.4,5.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 08:00 AM,2016,03,24,08,38,Good,9.1,4.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 09:00 AM,2016,03,24,09,41,Good,9.9,4.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 10:00 AM,2016,03,24,10,46,Good,11.1,4.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 11:00 AM,2016,03,24,11,50,Good,12.0,5.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 12:00 PM,2016,03,24,12,51,Moderate,12.2,9.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 01:00 PM,2016,03,24,13,52,Moderate,12.8,7.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 02:00 PM,2016,03,24,14,54,Moderate,13.7,11.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 03:00 PM,2016,03,24,15,57,Moderate,15.1,11.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 04:00 PM,2016,03,24,16,61,Moderate,16.7,18.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 05:00 PM,2016,03,24,17,63,Moderate,18.0,18.0,UG/M3,1 Hr,Valid
Pristina,PM2.5 - Principal,2016-03-24 06:00 PM,2016,03,24,18,65,Moderate,18.9,25.0,UG/M3,1 Hr,Valid
