Site,Parameter,Date (LT),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Kolkata,PM2.5 - Principal,2015-12-01 07:00 AM,2015,12,01,07,149.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 08:00 AM,2015,12,01,08,-999.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 09:00 AM,2015,12,01,09,138.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 10:00 AM,2015,12,01,10,146.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 11:00 AM,2015,12,01,11,152.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 12:00 PM,2015,12,01,12,160.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 01:00 PM,2015,12,01,13,120.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 02:00 PM,2015,12,01,14,130.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 03:00 PM,2015,12,01,15,121.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 04:00 PM,2015,12,01,16,130.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 05:00 PM,2015,12,01,17,127.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 06:00 PM,2015,12,01,18,153.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 07:00 PM,2015,12,01,19,170.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 08:00 PM,2015,12,01,20,195.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 09:00 PM,2015,12,01,21,191.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 10:00 PM,2015,12,01,22,196.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-01 11:00 PM,2015,12,01,23,179.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-02 12:00 AM,2015,12,02,00,190.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-02 01:00 AM,2015,12,02,01,195.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-02 02:00 AM,2015,12,02,02,217.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2015-12-02 03:00 AM,2015,12,02,03,231.0,UG/M3,1 Hr,Valid
