Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Manama,PM2.5 - Principal,2016-12-01 01:00 AM,2016,12,01,01,108,3,38.2,29.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 02:00 AM,2016,12,01,02,109,3,38.6,36.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 03:00 AM,2016,12,01,03,109,3,38.9,30.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 04:00 AM,2016,12,01,04,111,3,39.7,31.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 05:00 AM,2016,12,01,05,115,3,41.3,27.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 06:00 AM,2016,12,01,06,117,3,42.0,29.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 07:00 AM,2016,12,01,07,117,3,42.1,38.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 08:00 AM,2016,12,01,08,117,3,42.2,43.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 09:00 AM,2016,12,01,09,117,3,42.0,44.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 10:00 AM,2016,12,01,10,115,3,41.0,54.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 11:00 AM,2016,12,01,11,112,3,40.1,37.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 12:00 PM,2016,12,01,12,112,3,39.9,32.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 01:00 PM,2016,12,01,13,113,3,40.4,42.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 02:00 PM,2016,12,01,14,115,3,41.0,49.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 03:00 PM,2016,12,01,15,115,3,41.3,70.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 04:00 PM,2016,12,01,16,116,3,41.5,84.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 05:00 PM,2016,12,01,17,117,3,41.8,57.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 06:00 PM,2016,12,01,18,118,3,42.3,38.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 07:00 PM,2016,12,01,19,118,3,42.6,37.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 08:00 PM,2016,12,01,20,118,3,42.4,39.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 09:00 PM,2016,12,01,21,117,3,41.8,28.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 10:00 PM,2016,12,01,22,117,3,41.9,29.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-01 11:00 PM,2016,12,01,23,117,3,41.9,32.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 12:00 AM,2016,12,02,00,118,3,42.3,36.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 01:00 AM,2016,12,02,01,117,3,42.2,42.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 02:00 AM,2016,12,02,02,117,3,41.9,45.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 03:00 AM,2016,12,02,03,116,3,41.7,35.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 04:00 AM,2016,12,02,04,114,3,40.6,38.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 05:00 AM,2016,12,02,05,109,3,38.7,39.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 06:00 AM,2016,12,02,06,107,3,38.1,35.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 07:00 AM,2016,12,02,07,108,3,38.3,33.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 08:00 AM,2016,12,02,08,108,3,38.5,30.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 09:00 AM,2016,12,02,09,107,3,38.1,46.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 10:00 AM,2016,12,02,10,108,3,38.3,53.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 11:00 AM,2016,12,02,11,108,3,38.3,47.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 12:00 PM,2016,12,02,12,107,3,38.1,30.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 01:00 PM,2016,12,02,13,106,3,37.6,35.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 02:00 PM,2016,12,02,14,104,3,36.9,45.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 03:00 PM,2016,12,02,15,103,3,36.2,43.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 04:00 PM,2016,12,02,16,102,3,35.9,37.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 05:00 PM,2016,12,02,17,101,3,35.7,43.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 06:00 PM,2016,12,02,18,101,3,35.6,43.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 07:00 PM,2016,12,02,19,101,3,35.5,41.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 08:00 PM,2016,12,02,20,101,3,35.5,31.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 09:00 PM,2016,12,02,21,102,3,35.9,33.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 10:00 PM,2016,12,02,22,101,3,35.7,28.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-02 11:00 PM,2016,12,02,23,102,3,35.8,28.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-03 12:00 AM,2016,12,03,00,103,3,36.4,24.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-03 01:00 AM,2016,12,03,01,107,3,38.1,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-03 02:00 AM,2016,12,03,02,112,3,39.8,27.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2016-12-03 03:00 AM,2016,12,03,03,113,3,40.5,29.0,UG/M3,1 Hr,Valid
