Site,Parameter,Date (LT),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Mumbai,PM2.5 - Principal,2015-12-01 07:00 AM,2015,12,01,07,93.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 08:00 AM,2015,12,01,08,-999.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 09:00 AM,2015,12,01,09,98.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 10:00 AM,2015,12,01,10,83.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 11:00 AM,2015,12,01,11,62.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 12:00 PM,2015,12,01,12,-999.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 01:00 PM,2015,12,01,13,-999.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 02:00 PM,2015,12,01,14,-999.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 03:00 PM,2015,12,01,15,-999.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 04:00 PM,2015,12,01,16,-999.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 05:00 PM,2015,12,01,17,-999.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 06:00 PM,2015,12,01,18,-999.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 07:00 PM,2015,12,01,19,73.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 08:00 PM,2015,12,01,20,98.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 09:00 PM,2015,12,01,21,98.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 10:00 PM,2015,12,01,22,119.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-01 11:00 PM,2015,12,01,23,123.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 12:00 AM,2015,12,02,00,113.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 01:00 AM,2015,12,02,01,132.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 02:00 AM,2015,12,02,02,131.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 03:00 AM,2015,12,02,03,117.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 04:00 AM,2015,12,02,04,132.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 05:00 AM,2015,12,02,05,137.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 06:00 AM,2015,12,02,06,130.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 07:00 AM,2015,12,02,07,121.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 08:00 AM,2015,12,02,08,139.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 09:00 AM,2015,12,02,09,159.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 10:00 AM,2015,12,02,10,131.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 11:00 AM,2015,12,02,11,-999.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 12:00 PM,2015,12,02,12,92.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 01:00 PM,2015,12,02,13,86.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 02:00 PM,2015,12,02,14,101.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 03:00 PM,2015,12,02,15,82.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 04:00 PM,2015,12,02,16,100.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 05:00 PM,2015,12,02,17,90.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 06:00 PM,2015,12,02,18,99.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 07:00 PM,2015,12,02,19,143.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 08:00 PM,2015,12,02,20,173.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 09:00 PM,2015,12,02,21,138.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 10:00 PM,2015,12,02,22,164.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-02 11:00 PM,2015,12,02,23,126.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-03 12:00 AM,2015,12,03,00,149.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-03 01:00 AM,2015,12,03,01,122.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-03 02:00 AM,2015,12,03,02,-999.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-03 03:00 AM,2015,12,03,03,102.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-03 04:00 AM,2015,12,03,04,92.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-03 05:00 AM,2015,12,03,05,111.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-03 06:00 AM,2015,12,03,06,101.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-03 07:00 AM,2015,12,03,07,112.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-03 08:00 AM,2015,12,03,08,132.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-03 09:00 AM,2015,12,03,09,124.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-03 10:00 AM,2015,12,03,10,103.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2015-12-03 11:00 AM,2015,12,03,11,68.0,UG/M3,1 Hr,Valid
