Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Addis Ababa School,PM2.5 - Principal,2016-12-01 01:00 AM,2016,12,01,01,99,2,34.9,43.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 02:00 AM,2016,12,01,02,99,2,35.0,51.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 03:00 AM,2016,12,01,03,100,2,35.2,39.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 04:00 AM,2016,12,01,04,101,3,35.5,34.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 05:00 AM,2016,12,01,05,101,3,35.5,29.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 06:00 AM,2016,12,01,06,99,2,35.1,40.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 07:00 AM,2016,12,01,07,100,2,35.3,50.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 08:00 AM,2016,12,01,08,101,3,35.6,76.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 09:00 AM,2016,12,01,09,100,2,35.3,49.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 10:00 AM,2016,12,01,10,100,2,35.2,50.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 11:00 AM,2016,12,01,11,99,2,34.7,16.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 12:00 PM,2016,12,01,12,94,2,32.5,13.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 01:00 PM,2016,12,01,13,90,2,30.7,16.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 02:00 PM,2016,12,01,14,88,2,29.6,12.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 03:00 PM,2016,12,01,15,85,2,28.2,16.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 04:00 PM,2016,12,01,16,83,2,27.2,-999.0,UG/M3,1 Hr,Missing
Addis Ababa School,PM2.5 - Principal,2016-12-01 05:00 PM,2016,12,01,17,81,2,26.6,5.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 06:00 PM,2016,12,01,18,82,2,26.9,17.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 07:00 PM,2016,12,01,19,83,2,27.3,26.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 08:00 PM,2016,12,01,20,84,2,27.9,29.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 09:00 PM,2016,12,01,21,85,2,28.5,26.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 10:00 PM,2016,12,01,22,87,2,29.3,24.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-01 11:00 PM,2016,12,01,23,86,2,28.6,25.0,UG/M3,1 Hr,Valid
Addis Ababa School,PM2.5 - Principal,2016-12-02 12:00 AM,2016,12,02,00,86,2,28.9,22.0,UG/M3,1 Hr,Valid
