Site,Parameter,Date (LT),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Hyderabad,PM2.5 - Principal,2015-12-01 07:00 AM,2015,12,01,07,60.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 08:00 AM,2015,12,01,08,-999.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 09:00 AM,2015,12,01,09,71.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 10:00 AM,2015,12,01,10,76.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 11:00 AM,2015,12,01,11,72.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 12:00 PM,2015,12,01,12,62.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 01:00 PM,2015,12,01,13,49.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 02:00 PM,2015,12,01,14,36.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 03:00 PM,2015,12,01,15,39.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 04:00 PM,2015,12,01,16,46.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 05:00 PM,2015,12,01,17,35.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 06:00 PM,2015,12,01,18,44.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 07:00 PM,2015,12,01,19,58.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 08:00 PM,2015,12,01,20,56.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 09:00 PM,2015,12,01,21,54.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 10:00 PM,2015,12,01,22,58.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-01 11:00 PM,2015,12,01,23,46.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 12:00 AM,2015,12,02,00,42.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 01:00 AM,2015,12,02,01,41.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 02:00 AM,2015,12,02,02,43.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 03:00 AM,2015,12,02,03,31.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 04:00 AM,2015,12,02,04,33.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 05:00 AM,2015,12,02,05,30.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 06:00 AM,2015,12,02,06,35.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 07:00 AM,2015,12,02,07,50.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 08:00 AM,2015,12,02,08,42.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 09:00 AM,2015,12,02,09,36.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 10:00 AM,2015,12,02,10,33.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 11:00 AM,2015,12,02,11,-999.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 12:00 PM,2015,12,02,12,27.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 01:00 PM,2015,12,02,13,27.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 02:00 PM,2015,12,02,14,29.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 03:00 PM,2015,12,02,15,21.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 04:00 PM,2015,12,02,16,19.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 05:00 PM,2015,12,02,17,26.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 06:00 PM,2015,12,02,18,32.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2015-12-02 07:00 PM,2015,12,02,19,39.0,UG/M3,1 Hr,Valid
