Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 08:00 AM,2016,05,01,08,64,Moderate,18.4,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 09:00 AM,2016,05,01,09,64,Moderate,18.4,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 10:00 AM,2016,05,01,10,65,Moderate,18.6,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 11:00 AM,2016,05,01,11,64,Moderate,18.5,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 12:00 PM,2016,05,01,12,64,Moderate,18.5,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 01:00 PM,2016,05,01,13,65,Moderate,18.8,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 02:00 PM,2016,05,01,14,65,Moderate,18.7,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 03:00 PM,2016,05,01,15,65,Moderate,18.6,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 04:00 PM,2016,05,01,16,64,Moderate,18.3,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 05:00 PM,2016,05,01,17,63,Moderate,17.9,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 06:00 PM,2016,05,01,18,63,Moderate,17.9,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 07:00 PM,2016,05,01,19,64,Moderate,18.5,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 08:00 PM,2016,05,01,20,66,Moderate,19.0,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 09:00 PM,2016,05,01,21,65,Moderate,18.7,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 10:00 PM,2016,05,01,22,65,Moderate,18.7,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-01 11:00 PM,2016,05,01,23,65,Moderate,18.6,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 12:00 AM,2016,05,02,00,64,Moderate,18.5,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 01:00 AM,2016,05,02,01,64,Moderate,18.1,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 02:00 AM,2016,05,02,02,63,Moderate,18.0,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 03:00 AM,2016,05,02,03,63,Moderate,17.6,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 04:00 AM,2016,05,02,04,62,Moderate,17.2,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 05:00 AM,2016,05,02,05,61,Moderate,17.0,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 06:00 AM,2016,05,02,06,61,Moderate,16.7,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 07:00 AM,2016,05,02,07,61,Moderate,16.7,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 08:00 AM,2016,05,02,08,60,Moderate,16.5,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 09:00 AM,2016,05,02,09,60,Moderate,16.5,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 10:00 AM,2016,05,02,10,60,Moderate,16.2,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 11:00 AM,2016,05,02,11,59,Moderate,16.0,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 12:00 PM,2016,05,02,12,59,Moderate,16.0,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 01:00 PM,2016,05,02,13,59,Moderate,15.7,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 02:00 PM,2016,05,02,14,58,Moderate,15.5,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 03:00 PM,2016,05,02,15,57,Moderate,15.1,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 04:00 PM,2016,05,02,16,56,Moderate,14.7,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 05:00 PM,2016,05,02,17,57,Moderate,14.9,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 06:00 PM,2016,05,02,18,55,Moderate,14.2,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 07:00 PM,2016,05,02,19,54,Moderate,13.5,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 08:00 PM,2016,05,02,20,52,Moderate,12.7,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 09:00 PM,2016,05,02,21,51,Moderate,12.2,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 10:00 PM,2016,05,02,22,50,Good,12.0,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-02 11:00 PM,2016,05,02,23,50,Good,12.0,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 12:00 AM,2016,05,03,00,51,Moderate,12.3,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 01:00 AM,2016,05,03,01,52,Moderate,12.5,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 02:00 AM,2016,05,03,02,52,Moderate,12.5,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 03:00 AM,2016,05,03,03,52,Moderate,12.4,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 04:00 AM,2016,05,03,04,52,Moderate,12.5,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 05:00 AM,2016,05,03,05,52,Moderate,12.5,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 06:00 AM,2016,05,03,06,52,Moderate,12.7,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 07:00 AM,2016,05,03,07,52,Moderate,12.7,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 08:00 AM,2016,05,03,08,52,Moderate,12.7,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 09:00 AM,2016,05,03,09,52,Moderate,12.5,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 10:00 AM,2016,05,03,10,52,Moderate,12.5,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 11:00 AM,2016,05,03,11,52,Moderate,12.5,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 12:00 PM,2016,05,03,12,52,Moderate,12.5,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 01:00 PM,2016,05,03,13,52,Moderate,12.6,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 02:00 PM,2016,05,03,14,53,Moderate,13.0,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 03:00 PM,2016,05,03,15,54,Moderate,13.3,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 04:00 PM,2016,05,03,16,54,Moderate,13.4,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-05-03 05:00 PM,2016,05,03,17,53,Moderate,13.0,13.0,UG/M3,1 Hr,Valid
