Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 08:00 AM,2016,09,01,08,70,Moderate,21.3,67.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 09:00 AM,2016,09,01,09,74,Moderate,23.2,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 10:00 AM,2016,09,01,10,78,Moderate,25.0,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 11:00 AM,2016,09,01,11,79,Moderate,25.6,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 12:00 PM,2016,09,01,12,81,Moderate,26.3,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 01:00 PM,2016,09,01,13,81,Moderate,26.4,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 02:00 PM,2016,09,01,14,81,Moderate,26.4,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 03:00 PM,2016,09,01,15,80,Moderate,26.0,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 04:00 PM,2016,09,01,16,80,Moderate,25.7,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 05:00 PM,2016,09,01,17,78,Moderate,25.0,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 06:00 PM,2016,09,01,18,76,Moderate,24.2,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 07:00 PM,2016,09,01,19,74,Moderate,22.9,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 08:00 PM,2016,09,01,20,70,Moderate,21.1,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 09:00 PM,2016,09,01,21,64,Moderate,18.5,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 10:00 PM,2016,09,01,22,61,Moderate,16.9,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-01 11:00 PM,2016,09,01,23,60,Moderate,16.2,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 12:00 AM,2016,09,02,00,58,Moderate,15.6,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 01:00 AM,2016,09,02,01,57,Moderate,15.0,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 02:00 AM,2016,09,02,02,56,Moderate,14.4,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 03:00 AM,2016,09,02,03,55,Moderate,14.0,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 04:00 AM,2016,09,02,04,55,Moderate,14.0,-1.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 05:00 AM,2016,09,02,05,55,Moderate,14.2,3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 06:00 AM,2016,09,02,06,57,Moderate,15.0,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 07:00 AM,2016,09,02,07,56,Moderate,14.5,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 08:00 AM,2016,09,02,08,53,Moderate,13.0,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 09:00 AM,2016,09,02,09,45,Good,10.9,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 10:00 AM,2016,09,02,10,38,Good,9.0,2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 11:00 AM,2016,09,02,11,33,Good,8.0,3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 12:00 PM,2016,09,02,12,30,Good,7.2,2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 01:00 PM,2016,09,02,13,29,Good,6.9,1.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 02:00 PM,2016,09,02,14,27,Good,6.5,2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 03:00 PM,2016,09,02,15,25,Good,6.1,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 04:00 PM,2016,09,02,16,25,Good,6.0,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 05:00 PM,2016,09,02,17,25,Good,6.1,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 06:00 PM,2016,09,02,18,25,Good,6.0,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 07:00 PM,2016,09,02,19,24,Good,5.8,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 08:00 PM,2016,09,02,20,24,Good,5.7,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 09:00 PM,2016,09,02,21,23,Good,5.6,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 10:00 PM,2016,09,02,22,23,Good,5.5,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-02 11:00 PM,2016,09,02,23,23,Good,5.5,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 12:00 AM,2016,09,03,00,23,Good,5.4,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 01:00 AM,2016,09,03,01,22,Good,5.3,2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 02:00 AM,2016,09,03,02,22,Good,5.3,0.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 03:00 AM,2016,09,03,03,22,Good,5.2,2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 04:00 AM,2016,09,03,04,21,Good,5.0,2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 05:00 AM,2016,09,03,05,20,Good,4.8,-1.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 06:00 AM,2016,09,03,06,20,Good,4.8,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 07:00 AM,2016,09,03,07,21,Good,5.0,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 08:00 AM,2016,09,03,08,21,Good,5.0,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 09:00 AM,2016,09,03,09,23,Good,5.4,3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 10:00 AM,2016,09,03,10,21,Good,5.1,2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 11:00 AM,2016,09,03,11,22,Good,5.2,0.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 12:00 PM,2016,09,03,12,23,Good,5.4,0.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 01:00 PM,2016,09,03,13,26,Good,6.2,0.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 02:00 PM,2016,09,03,14,29,Good,7.0,0.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 03:00 PM,2016,09,03,15,33,Good,7.9,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 04:00 PM,2016,09,03,16,37,Good,8.9,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 05:00 PM,2016,09,03,17,40,Good,9.5,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 06:00 PM,2016,09,03,18,42,Good,10.1,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 07:00 PM,2016,09,03,19,43,Good,10.4,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 08:00 PM,2016,09,03,20,44,Good,10.6,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 09:00 PM,2016,09,03,21,45,Good,10.9,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 10:00 PM,2016,09,03,22,46,Good,11.1,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-03 11:00 PM,2016,09,03,23,47,Good,11.2,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-04 12:00 AM,2016,09,04,00,47,Good,11.3,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-04 01:00 AM,2016,09,04,01,48,Good,11.5,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-04 02:00 AM,2016,09,04,02,48,Good,11.6,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-04 03:00 AM,2016,09,04,03,48,Good,11.6,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-04 04:00 AM,2016,09,04,04,48,Good,11.5,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-04 05:00 AM,2016,09,04,05,48,Good,11.4,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-09-04 06:00 AM,2016,09,04,06,44,Good,10.6,11.0,UG/M3,1 Hr,Valid
