Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 08:00 AM,2016,06,01,08,83,Moderate,27.4,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 09:00 AM,2016,06,01,09,84,Moderate,27.6,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 10:00 AM,2016,06,01,10,84,Moderate,27.7,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 11:00 AM,2016,06,01,11,84,Moderate,27.6,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 12:00 PM,2016,06,01,12,81,Moderate,26.5,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 01:00 PM,2016,06,01,13,81,Moderate,26.2,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 02:00 PM,2016,06,01,14,77,Moderate,24.7,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 03:00 PM,2016,06,01,15,75,Moderate,23.6,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 04:00 PM,2016,06,01,16,74,Moderate,23.0,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 05:00 PM,2016,06,01,17,71,Moderate,21.8,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 06:00 PM,2016,06,01,18,70,Moderate,20.9,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 07:00 PM,2016,06,01,19,67,Moderate,19.9,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 08:00 PM,2016,06,01,20,66,Moderate,19.2,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 09:00 PM,2016,06,01,21,64,Moderate,18.3,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 10:00 PM,2016,06,01,22,64,Moderate,18.1,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-01 11:00 PM,2016,06,01,23,63,Moderate,17.9,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 12:00 AM,2016,06,02,00,63,Moderate,17.7,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 01:00 AM,2016,06,02,01,62,Moderate,17.5,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 02:00 AM,2016,06,02,02,62,Moderate,17.4,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 03:00 AM,2016,06,02,03,61,Moderate,16.8,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 04:00 AM,2016,06,02,04,61,Moderate,16.7,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 05:00 AM,2016,06,02,05,60,Moderate,16.6,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 06:00 AM,2016,06,02,06,60,Moderate,16.6,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 07:00 AM,2016,06,02,07,60,Moderate,16.5,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 08:00 AM,2016,06,02,08,60,Moderate,16.5,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 09:00 AM,2016,06,02,09,60,Moderate,16.4,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 10:00 AM,2016,06,02,10,60,Moderate,16.6,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 11:00 AM,2016,06,02,11,61,Moderate,16.8,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 12:00 PM,2016,06,02,12,61,Moderate,16.9,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 01:00 PM,2016,06,02,13,61,Moderate,16.7,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 02:00 PM,2016,06,02,14,61,Moderate,16.7,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 03:00 PM,2016,06,02,15,61,Moderate,16.9,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 04:00 PM,2016,06,02,16,61,Moderate,16.7,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 05:00 PM,2016,06,02,17,60,Moderate,16.5,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 06:00 PM,2016,06,02,18,60,Moderate,16.5,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 07:00 PM,2016,06,02,19,60,Moderate,16.6,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 08:00 PM,2016,06,02,20,60,Moderate,16.5,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 09:00 PM,2016,06,02,21,60,Moderate,16.2,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 10:00 PM,2016,06,02,22,60,Moderate,16.3,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-02 11:00 PM,2016,06,02,23,60,Moderate,16.5,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 12:00 AM,2016,06,03,00,61,Moderate,16.7,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 01:00 AM,2016,06,03,01,61,Moderate,17.0,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 02:00 AM,2016,06,03,02,61,Moderate,16.8,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 03:00 AM,2016,06,03,03,61,Moderate,17.0,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 04:00 AM,2016,06,03,04,62,Moderate,17.1,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 05:00 AM,2016,06,03,05,64,Moderate,18.3,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 06:00 AM,2016,06,03,06,66,Moderate,19.2,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 07:00 AM,2016,06,03,07,68,Moderate,20.0,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 08:00 AM,2016,06,03,08,68,Moderate,20.0,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 09:00 AM,2016,06,03,09,69,Moderate,20.5,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 10:00 AM,2016,06,03,10,69,Moderate,20.7,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 11:00 AM,2016,06,03,11,70,Moderate,21.3,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 12:00 PM,2016,06,03,12,72,Moderate,22.2,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 01:00 PM,2016,06,03,13,74,Moderate,23.2,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 02:00 PM,2016,06,03,14,77,Moderate,24.3,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 03:00 PM,2016,06,03,15,78,Moderate,24.9,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 04:00 PM,2016,06,03,16,80,Moderate,25.8,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 05:00 PM,2016,06,03,17,80,Moderate,26.0,43.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 06:00 PM,2016,06,03,18,80,Moderate,26.1,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 07:00 PM,2016,06,03,19,81,Moderate,26.5,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 08:00 PM,2016,06,03,20,81,Moderate,26.5,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 09:00 PM,2016,06,03,21,82,Moderate,27.0,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 10:00 PM,2016,06,03,22,83,Moderate,27.4,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-03 11:00 PM,2016,06,03,23,83,Moderate,27.5,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-04 12:00 AM,2016,06,04,00,84,Moderate,27.6,40.0,UG/M3,1 Hr,Valid
