Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Kolkata,PM2.5 - Principal,2016-04-01 07:00 AM,2016,04,01,07,91,Moderate,31.2,31.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 08:00 AM,2016,04,01,08,90,Moderate,30.7,48.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 09:00 AM,2016,04,01,09,88,Moderate,29.8,30.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 10:00 AM,2016,04,01,10,87,Moderate,29.4,30.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 11:00 AM,2016,04,01,11,87,Moderate,29.4,33.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 12:00 PM,2016,04,01,12,87,Moderate,29.1,34.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 01:00 PM,2016,04,01,13,87,Moderate,29.0,39.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 02:00 PM,2016,04,01,14,86,Moderate,28.9,34.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 03:00 PM,2016,04,01,15,85,Moderate,28.5,35.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 04:00 PM,2016,04,01,16,85,Moderate,28.2,37.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 05:00 PM,2016,04,01,17,85,Moderate,28.1,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 06:00 PM,2016,04,01,18,85,Moderate,28.5,26.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 07:00 PM,2016,04,01,19,87,Moderate,29.1,22.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 08:00 PM,2016,04,01,20,88,Moderate,29.5,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 09:00 PM,2016,04,01,21,86,Moderate,28.9,27.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 10:00 PM,2016,04,01,22,87,Moderate,29.1,29.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-01 11:00 PM,2016,04,01,23,88,Moderate,29.5,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 12:00 AM,2016,04,02,00,88,Moderate,29.7,24.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 01:00 AM,2016,04,02,01,89,Moderate,30.0,23.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 02:00 AM,2016,04,02,02,89,Moderate,30.2,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 03:00 AM,2016,04,02,03,90,Moderate,30.7,21.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 04:00 AM,2016,04,02,04,91,Moderate,31.1,23.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 05:00 AM,2016,04,02,05,91,Moderate,31.2,29.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 06:00 AM,2016,04,02,06,93,Moderate,32.0,38.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 07:00 AM,2016,04,02,07,93,Moderate,32.3,42.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 08:00 AM,2016,04,02,08,95,Moderate,32.9,33.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 09:00 AM,2016,04,02,09,96,Moderate,33.5,35.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 10:00 AM,2016,04,02,10,96,Moderate,33.5,38.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 11:00 AM,2016,04,02,11,96,Moderate,33.6,40.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 12:00 PM,2016,04,02,12,96,Moderate,33.7,40.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 01:00 PM,2016,04,02,13,97,Moderate,34.0,45.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-04-02 02:00 PM,2016,04,02,14,97,Moderate,34.1,46.0,UG/M3,1 Hr,Valid
