Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Kolkata,PM2.5 - Principal,2016-08-01 07:00 AM,2016,08,01,07,118,Unhealthy for Sensitive Groups,42.6,58.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-08-01 08:00 AM,2016,08,01,08,118,Unhealthy for Sensitive Groups,42.3,50.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-08-01 09:00 AM,2016,08,01,09,117,Unhealthy for Sensitive Groups,42.2,62.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-08-01 10:00 AM,2016,08,01,10,118,Unhealthy for Sensitive Groups,42.3,36.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-08-01 11:00 AM,2016,08,01,11,117,Unhealthy for Sensitive Groups,41.9,-999.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-08-01 12:00 PM,2016,08,01,12,117,Unhealthy for Sensitive Groups,42.0,-999.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-08-01 01:00 PM,2016,08,01,13,117,Unhealthy for Sensitive Groups,42.0,55.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-08-01 02:00 PM,2016,08,01,14,116,Unhealthy for Sensitive Groups,41.7,43.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-08-01 03:00 PM,2016,08,01,15,116,Unhealthy for Sensitive Groups,41.5,45.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-08-01 04:00 PM,2016,08,01,16,116,Unhealthy for Sensitive Groups,41.5,36.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-08-01 05:00 PM,2016,08,01,17,113,Unhealthy for Sensitive Groups,40.2,36.0,UG/M3,1 Hr,Valid
