Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Ulaanbaatar,PM2.5 - Principal,2016-12-01 01:00 AM,2016,12,01,01,232,5,182.1,146.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-12-01 02:00 AM,2016,12,01,02,270,5,220.3,227.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-12-01 03:00 AM,2016,12,01,03,279,5,229.3,293.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-12-01 04:00 AM,2016,12,01,04,289,5,239.7,327.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-12-01 05:00 AM,2016,12,01,05,303,6,252.5,243.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-12-01 06:00 AM,2016,12,01,06,241,5,191.3,118.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-12-01 07:00 AM,2016,12,01,07,222,5,171.7,152.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-12-01 08:00 AM,2016,12,01,08,299,5,249.8,328.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-12-01 09:00 AM,2016,12,01,09,354,6,303.9,358.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-12-01 10:00 AM,2016,12,01,10,354,6,303.9,-999.0,UG/M3,1 Hr,Missing
Ulaanbaatar,PM2.5 - Principal,2016-12-01 11:00 AM,2016,12,01,11,373,6,323.3,333.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-12-01 12:00 PM,2016,12,01,12,-999,-999,-999.0,985.0,UG/M3,1 Hr,Invalid
