Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Ulaanbaatar,PM2.5 - Principal,2016-04-01 09:00 AM,2016,04,01,09,67,Moderate,19.5,31.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 10:00 AM,2016,04,01,10,67,Moderate,19.8,30.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 11:00 AM,2016,04,01,11,68,Moderate,20.1,26.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 12:00 PM,2016,04,01,12,69,Moderate,20.6,27.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 01:00 PM,2016,04,01,13,70,Moderate,21.2,21.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 02:00 PM,2016,04,01,14,71,Moderate,21.5,20.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 03:00 PM,2016,04,01,15,73,Moderate,22.4,17.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 04:00 PM,2016,04,01,16,75,Moderate,23.6,19.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 05:00 PM,2016,04,01,17,76,Moderate,24.0,16.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 06:00 PM,2016,04,01,18,77,Moderate,24.7,17.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 07:00 PM,2016,04,01,19,78,Moderate,24.9,20.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 08:00 PM,2016,04,01,20,79,Moderate,25.4,19.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 09:00 PM,2016,04,01,21,79,Moderate,25.4,26.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 10:00 PM,2016,04,01,22,78,Moderate,24.8,25.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-01 11:00 PM,2016,04,01,23,76,Moderate,24.2,31.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 12:00 AM,2016,04,02,00,76,Moderate,23.9,30.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 01:00 AM,2016,04,02,01,75,Moderate,23.6,26.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 02:00 AM,2016,04,02,02,75,Moderate,23.5,44.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 03:00 AM,2016,04,02,03,75,Moderate,23.3,47.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 04:00 AM,2016,04,02,04,74,Moderate,23.2,26.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 05:00 AM,2016,04,02,05,74,Moderate,22.9,31.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 06:00 AM,2016,04,02,06,73,Moderate,22.7,19.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 07:00 AM,2016,04,02,07,73,Moderate,22.5,-999.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 08:00 AM,2016,04,02,08,72,Moderate,22.3,18.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 09:00 AM,2016,04,02,09,72,Moderate,22.0,16.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 10:00 AM,2016,04,02,10,71,Moderate,21.5,17.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 11:00 AM,2016,04,02,11,71,Moderate,21.8,19.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 12:00 PM,2016,04,02,12,75,Moderate,23.6,19.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 01:00 PM,2016,04,02,13,93,Moderate,32.3,19.0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,2016-04-02 02:00 PM,2016,04,02,14,101,Unhealthy for Sensitive Groups,35.5,16.0,UG/M3,1 Hr,Valid
