Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,24-hr. Midpoint Avg. Conc.,24-hr. Midpoint Avg. AQI,24-hr. Midpoint Avg. AQI Category,NowCast Conc.,NowCast AQI,NowCast AQI Category,Conc. Unit,Duration,QC Name
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 01:00 AM, 2016, 10, 01, 01, 4.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 02:00 AM, 2016, 10, 01, 02, 1.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 03:00 AM, 2016, 10, 01, 03, -2.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 04:00 AM, 2016, 10, 01, 04, -5.0, , , , , , , UG/M3, 1 Hr, Invalid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 05:00 AM, 2016, 10, 01, 05, -1.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 06:00 AM, 2016, 10, 01, 06, 1.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 07:00 AM, 2016, 10, 01, 07, 0.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 08:00 AM, 2016, 10, 01, 08, 1.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 09:00 AM, 2016, 10, 01, 09, 6.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 10:00 AM, 2016, 10, 01, 10, 8.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 11:00 AM, 2016, 10, 01, 11, 7.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 12:00 PM, 2016, 10, 01, 12, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 01:00 PM, 2016, 10, 01, 13, 8.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 02:00 PM, 2016, 10, 01, 14, 4.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 03:00 PM, 2016, 10, 01, 15, -2.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 04:00 PM, 2016, 10, 01, 16, -5.0, , , , , , , UG/M3, 1 Hr, Invalid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 05:00 PM, 2016, 10, 01, 17, -3.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 06:00 PM, 2016, 10, 01, 18, -3.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 07:00 PM, 2016, 10, 01, 19, -1.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 08:00 PM, 2016, 10, 01, 20, 8.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 09:00 PM, 2016, 10, 01, 21, 57.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 10:00 PM, 2016, 10, 01, 22, 75.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-01 11:00 PM, 2016, 10, 01, 23, 51.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 12:00 AM, 2016, 10, 02, 00, 48.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 01:00 AM, 2016, 10, 02, 01, 46.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 02:00 AM, 2016, 10, 02, 02, 4.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 03:00 AM, 2016, 10, 02, 03, 3.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 04:00 AM, 2016, 10, 02, 04, 2.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 05:00 AM, 2016, 10, 02, 05, -2.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 06:00 AM, 2016, 10, 02, 06, 2.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 07:00 AM, 2016, 10, 02, 07, 3.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 08:00 AM, 2016, 10, 02, 08, 3.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 09:00 AM, 2016, 10, 02, 09, 31.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 10:00 AM, 2016, 10, 02, 10, 49.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 11:00 AM, 2016, 10, 02, 11, 6.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 12:00 PM, 2016, 10, 02, 12, 7.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 01:00 PM, 2016, 10, 02, 13, 5.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 02:00 PM, 2016, 10, 02, 14, 2.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 03:00 PM, 2016, 10, 02, 15, 2.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 04:00 PM, 2016, 10, 02, 16, 1.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 05:00 PM, 2016, 10, 02, 17, 2.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 06:00 PM, 2016, 10, 02, 18, 1.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 07:00 PM, 2016, 10, 02, 19, -1.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 08:00 PM, 2016, 10, 02, 20, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 09:00 PM, 2016, 10, 02, 21, 16.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 10:00 PM, 2016, 10, 02, 22, 90.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-02 11:00 PM, 2016, 10, 02, 23, 62.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 12:00 AM, 2016, 10, 03, 00, 63.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 01:00 AM, 2016, 10, 03, 01, 38.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 02:00 AM, 2016, 10, 03, 02, 33.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 03:00 AM, 2016, 10, 03, 03, 46.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 04:00 AM, 2016, 10, 03, 04, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 05:00 AM, 2016, 10, 03, 05, 11.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 06:00 AM, 2016, 10, 03, 06, 16.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 07:00 AM, 2016, 10, 03, 07, 18.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 08:00 AM, 2016, 10, 03, 08, 23.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 09:00 AM, 2016, 10, 03, 09, 68.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 10:00 AM, 2016, 10, 03, 10, 102.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 11:00 AM, 2016, 10, 03, 11, 68.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 12:00 PM, 2016, 10, 03, 12, 37.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 01:00 PM, 2016, 10, 03, 13, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 02:00 PM, 2016, 10, 03, 14, 24.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 03:00 PM, 2016, 10, 03, 15, 6.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 04:00 PM, 2016, 10, 03, 16, 3.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 05:00 PM, 2016, 10, 03, 17, 0.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 06:00 PM, 2016, 10, 03, 18, 5.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 07:00 PM, 2016, 10, 03, 19, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 08:00 PM, 2016, 10, 03, 20, 14.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 09:00 PM, 2016, 10, 03, 21, -999.0, , , , , , , UG/M3, 1 Hr, Missing]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 10:00 PM, 2016, 10, 03, 22, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-03 11:00 PM, 2016, 10, 03, 23, 22.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 12:00 AM, 2016, 10, 04, 00, 18.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 01:00 AM, 2016, 10, 04, 01, 15.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 02:00 AM, 2016, 10, 04, 02, 17.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 03:00 AM, 2016, 10, 04, 03, 13.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 04:00 AM, 2016, 10, 04, 04, 6.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 05:00 AM, 2016, 10, 04, 05, 1.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 06:00 AM, 2016, 10, 04, 06, 2.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 07:00 AM, 2016, 10, 04, 07, 6.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 08:00 AM, 2016, 10, 04, 08, 4.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 09:00 AM, 2016, 10, 04, 09, 7.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 10:00 AM, 2016, 10, 04, 10, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 11:00 AM, 2016, 10, 04, 11, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 12:00 PM, 2016, 10, 04, 12, 18.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 01:00 PM, 2016, 10, 04, 13, 23.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Ulaanbaatar, PM2.5 - Principal, 2016-10-04 02:00 PM, 2016, 10, 04, 14, 26.0, , , , , , , UG/M3, 1 Hr, Valid]"
