Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Hyderabad,PM2.5 - Principal,2016-06-01 07:00 AM,2016,06,01,07,123,Unhealthy for Sensitive Groups,44.3,30.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 08:00 AM,2016,06,01,08,122,Unhealthy for Sensitive Groups,44.1,42.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 09:00 AM,2016,06,01,09,124,Unhealthy for Sensitive Groups,45.0,43.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 10:00 AM,2016,06,01,10,129,Unhealthy for Sensitive Groups,46.8,34.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 11:00 AM,2016,06,01,11,132,Unhealthy for Sensitive Groups,48.2,54.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 12:00 PM,2016,06,01,12,134,Unhealthy for Sensitive Groups,49.0,44.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 01:00 PM,2016,06,01,13,137,Unhealthy for Sensitive Groups,50.2,48.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 02:00 PM,2016,06,01,14,139,Unhealthy for Sensitive Groups,50.8,61.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 03:00 PM,2016,06,01,15,140,Unhealthy for Sensitive Groups,51.4,60.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 04:00 PM,2016,06,01,16,140,Unhealthy for Sensitive Groups,51.3,41.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 05:00 PM,2016,06,01,17,142,Unhealthy for Sensitive Groups,52.0,59.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 06:00 PM,2016,06,01,18,142,Unhealthy for Sensitive Groups,52.3,66.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 07:00 PM,2016,06,01,19,143,Unhealthy for Sensitive Groups,52.5,54.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 08:00 PM,2016,06,01,20,144,Unhealthy for Sensitive Groups,52.9,66.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 09:00 PM,2016,06,01,21,144,Unhealthy for Sensitive Groups,52.9,90.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 10:00 PM,2016,06,01,22,144,Unhealthy for Sensitive Groups,53.0,71.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-01 11:00 PM,2016,06,01,23,145,Unhealthy for Sensitive Groups,53.2,68.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 12:00 AM,2016,06,02,00,144,Unhealthy for Sensitive Groups,53.0,61.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 01:00 AM,2016,06,02,01,144,Unhealthy for Sensitive Groups,52.9,47.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 02:00 AM,2016,06,02,02,143,Unhealthy for Sensitive Groups,52.5,53.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 03:00 AM,2016,06,02,03,141,Unhealthy for Sensitive Groups,51.8,38.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 04:00 AM,2016,06,02,04,139,Unhealthy for Sensitive Groups,50.8,48.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 05:00 AM,2016,06,02,05,140,Unhealthy for Sensitive Groups,51.3,43.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 06:00 AM,2016,06,02,06,139,Unhealthy for Sensitive Groups,50.9,39.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 07:00 AM,2016,06,02,07,137,Unhealthy for Sensitive Groups,50.1,41.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 08:00 AM,2016,06,02,08,137,Unhealthy for Sensitive Groups,50.2,41.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 09:00 AM,2016,06,02,09,135,Unhealthy for Sensitive Groups,49.5,46.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 10:00 AM,2016,06,02,10,130,Unhealthy for Sensitive Groups,47.4,40.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 11:00 AM,2016,06,02,11,127,Unhealthy for Sensitive Groups,45.9,48.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 12:00 PM,2016,06,02,12,124,Unhealthy for Sensitive Groups,44.8,41.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 01:00 PM,2016,06,02,13,121,Unhealthy for Sensitive Groups,43.5,38.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 02:00 PM,2016,06,02,14,119,Unhealthy for Sensitive Groups,43.0,45.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 03:00 PM,2016,06,02,15,117,Unhealthy for Sensitive Groups,42.2,37.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 04:00 PM,2016,06,02,16,117,Unhealthy for Sensitive Groups,42.0,52.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 05:00 PM,2016,06,02,17,115,Unhealthy for Sensitive Groups,41.2,49.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 06:00 PM,2016,06,02,18,114,Unhealthy for Sensitive Groups,40.6,48.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 07:00 PM,2016,06,02,19,113,Unhealthy for Sensitive Groups,40.3,55.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 08:00 PM,2016,06,02,20,113,Unhealthy for Sensitive Groups,40.2,49.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 09:00 PM,2016,06,02,21,112,Unhealthy for Sensitive Groups,40.0,41.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 10:00 PM,2016,06,02,22,112,Unhealthy for Sensitive Groups,40.0,34.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-02 11:00 PM,2016,06,02,23,112,Unhealthy for Sensitive Groups,39.9,42.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 12:00 AM,2016,06,03,00,112,Unhealthy for Sensitive Groups,39.9,31.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 01:00 AM,2016,06,03,01,113,Unhealthy for Sensitive Groups,40.4,33.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 02:00 AM,2016,06,03,02,113,Unhealthy for Sensitive Groups,40.5,35.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 03:00 AM,2016,06,03,03,113,Unhealthy for Sensitive Groups,40.5,32.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 04:00 AM,2016,06,03,04,114,Unhealthy for Sensitive Groups,40.8,30.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 05:00 AM,2016,06,03,05,114,Unhealthy for Sensitive Groups,40.7,29.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 06:00 AM,2016,06,03,06,115,Unhealthy for Sensitive Groups,41.2,31.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 07:00 AM,2016,06,03,07,118,Unhealthy for Sensitive Groups,42.5,38.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 08:00 AM,2016,06,03,08,134,Unhealthy for Sensitive Groups,48.8,37.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 09:00 AM,2016,06,03,09,138,Unhealthy for Sensitive Groups,50.4,45.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 10:00 AM,2016,06,03,10,140,Unhealthy for Sensitive Groups,51.4,39.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 11:00 AM,2016,06,03,11,142,Unhealthy for Sensitive Groups,52.2,47.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 12:00 PM,2016,06,03,12,142,Unhealthy for Sensitive Groups,52.3,53.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 01:00 PM,2016,06,03,13,143,Unhealthy for Sensitive Groups,52.5,42.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 02:00 PM,2016,06,03,14,144,Unhealthy for Sensitive Groups,52.9,45.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 03:00 PM,2016,06,03,15,143,Unhealthy for Sensitive Groups,52.5,44.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 04:00 PM,2016,06,03,16,143,Unhealthy for Sensitive Groups,52.4,49.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 05:00 PM,2016,06,03,17,143,Unhealthy for Sensitive Groups,52.4,61.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 06:00 PM,2016,06,03,18,143,Unhealthy for Sensitive Groups,52.5,78.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 07:00 PM,2016,06,03,19,142,Unhealthy for Sensitive Groups,52.3,208.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 08:00 PM,2016,06,03,20,142,Unhealthy for Sensitive Groups,52.2,87.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 09:00 PM,2016,06,03,21,142,Unhealthy for Sensitive Groups,52.0,65.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 10:00 PM,2016,06,03,22,140,Unhealthy for Sensitive Groups,51.5,53.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-03 11:00 PM,2016,06,03,23,139,Unhealthy for Sensitive Groups,51.1,44.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 12:00 AM,2016,06,04,00,138,Unhealthy for Sensitive Groups,50.4,37.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 01:00 AM,2016,06,04,01,136,Unhealthy for Sensitive Groups,49.7,41.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 02:00 AM,2016,06,04,02,134,Unhealthy for Sensitive Groups,49.1,27.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 03:00 AM,2016,06,04,03,133,Unhealthy for Sensitive Groups,48.5,28.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 04:00 AM,2016,06,04,04,133,Unhealthy for Sensitive Groups,48.3,30.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 05:00 AM,2016,06,04,05,132,Unhealthy for Sensitive Groups,48.1,32.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 06:00 AM,2016,06,04,06,130,Unhealthy for Sensitive Groups,47.3,27.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 07:00 AM,2016,06,04,07,126,Unhealthy for Sensitive Groups,45.7,36.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 08:00 AM,2016,06,04,08,111,Unhealthy for Sensitive Groups,39.6,31.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 09:00 AM,2016,06,04,09,107,Unhealthy for Sensitive Groups,38.0,33.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 10:00 AM,2016,06,04,10,104,Unhealthy for Sensitive Groups,36.8,30.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 11:00 AM,2016,06,04,11,102,Unhealthy for Sensitive Groups,36.0,29.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 12:00 PM,2016,06,04,12,101,Unhealthy for Sensitive Groups,35.6,37.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 01:00 PM,2016,06,04,13,102,Unhealthy for Sensitive Groups,35.8,28.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 02:00 PM,2016,06,04,14,102,Unhealthy for Sensitive Groups,35.8,29.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 03:00 PM,2016,06,04,15,103,Unhealthy for Sensitive Groups,36.2,41.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 04:00 PM,2016,06,04,16,104,Unhealthy for Sensitive Groups,36.8,44.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 05:00 PM,2016,06,04,17,106,Unhealthy for Sensitive Groups,37.7,41.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 06:00 PM,2016,06,04,18,106,Unhealthy for Sensitive Groups,37.5,40.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 07:00 PM,2016,06,04,19,106,Unhealthy for Sensitive Groups,37.7,62.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 08:00 PM,2016,06,04,20,106,Unhealthy for Sensitive Groups,37.7,47.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 09:00 PM,2016,06,04,21,108,Unhealthy for Sensitive Groups,38.5,38.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 10:00 PM,2016,06,04,22,109,Unhealthy for Sensitive Groups,38.7,32.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-04 11:00 PM,2016,06,04,23,109,Unhealthy for Sensitive Groups,38.9,35.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 12:00 AM,2016,06,05,00,111,Unhealthy for Sensitive Groups,39.7,42.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 01:00 AM,2016,06,05,01,113,Unhealthy for Sensitive Groups,40.3,41.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 02:00 AM,2016,06,05,02,115,Unhealthy for Sensitive Groups,41.2,38.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 03:00 AM,2016,06,05,03,117,Unhealthy for Sensitive Groups,41.9,42.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 04:00 AM,2016,06,05,04,117,Unhealthy for Sensitive Groups,42.0,51.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 05:00 AM,2016,06,05,05,117,Unhealthy for Sensitive Groups,41.9,28.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 06:00 AM,2016,06,05,06,118,Unhealthy for Sensitive Groups,42.4,30.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 07:00 AM,2016,06,05,07,121,Unhealthy for Sensitive Groups,43.5,37.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 08:00 AM,2016,06,05,08,120,Unhealthy for Sensitive Groups,43.4,49.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 09:00 AM,2016,06,05,09,122,Unhealthy for Sensitive Groups,43.9,38.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 10:00 AM,2016,06,05,10,124,Unhealthy for Sensitive Groups,45.0,36.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 11:00 AM,2016,06,05,11,128,Unhealthy for Sensitive Groups,46.5,47.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 12:00 PM,2016,06,05,12,129,Unhealthy for Sensitive Groups,46.9,53.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 01:00 PM,2016,06,05,13,130,Unhealthy for Sensitive Groups,47.3,48.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 02:00 PM,2016,06,05,14,130,Unhealthy for Sensitive Groups,47.4,46.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 03:00 PM,2016,06,05,15,132,Unhealthy for Sensitive Groups,47.9,45.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 04:00 PM,2016,06,05,16,131,Unhealthy for Sensitive Groups,47.8,40.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 05:00 PM,2016,06,05,17,130,Unhealthy for Sensitive Groups,47.3,53.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 06:00 PM,2016,06,05,18,132,Unhealthy for Sensitive Groups,48.1,66.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 07:00 PM,2016,06,05,19,133,Unhealthy for Sensitive Groups,48.3,60.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 08:00 PM,2016,06,05,20,132,Unhealthy for Sensitive Groups,48.2,60.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 09:00 PM,2016,06,05,21,131,Unhealthy for Sensitive Groups,47.7,65.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 10:00 PM,2016,06,05,22,131,Unhealthy for Sensitive Groups,47.6,68.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-05 11:00 PM,2016,06,05,23,132,Unhealthy for Sensitive Groups,48.2,43.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-06 12:00 AM,2016,06,06,00,133,Unhealthy for Sensitive Groups,48.4,52.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-06 01:00 AM,2016,06,06,01,132,Unhealthy for Sensitive Groups,48.2,43.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-06 02:00 AM,2016,06,06,02,132,Unhealthy for Sensitive Groups,48.1,50.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-06 03:00 AM,2016,06,06,03,131,Unhealthy for Sensitive Groups,47.8,40.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-06 04:00 AM,2016,06,06,04,132,Unhealthy for Sensitive Groups,48.0,40.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-06 05:00 AM,2016,06,06,05,132,Unhealthy for Sensitive Groups,48.2,47.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-06 06:00 AM,2016,06,06,06,131,Unhealthy for Sensitive Groups,47.8,34.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-06 07:00 AM,2016,06,06,07,129,Unhealthy for Sensitive Groups,46.9,34.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-06-06 08:00 AM,2016,06,06,08,129,Unhealthy for Sensitive Groups,47.0,38.0,UG/M3,1 Hr,Valid
