Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,24-hr. Midpoint Avg. Conc.,24-hr. Midpoint Avg. AQI,24-hr. Midpoint Avg. AQI Category,NowCast Conc.,NowCast AQI,NowCast AQI Category,Conc. Unit,Duration,QC Name
"[Hyderabad, PM2.5 - Principal, 2016-10-01 01:00 AM, 2016, 10, 01, 01, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 02:00 AM, 2016, 10, 01, 02, 22.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 03:00 AM, 2016, 10, 01, 03, 21.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 04:00 AM, 2016, 10, 01, 04, 39.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 05:00 AM, 2016, 10, 01, 05, 26.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 06:00 AM, 2016, 10, 01, 06, 38.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 07:00 AM, 2016, 10, 01, 07, 29.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 08:00 AM, 2016, 10, 01, 08, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 09:00 AM, 2016, 10, 01, 09, 35.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 10:00 AM, 2016, 10, 01, 10, 32.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 11:00 AM, 2016, 10, 01, 11, -999.0, , , , , , , UG/M3, 1 Hr, Missing]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 12:00 PM, 2016, 10, 01, 12, 25.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 01:00 PM, 2016, 10, 01, 13, 22.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 02:00 PM, 2016, 10, 01, 14, 34.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 03:00 PM, 2016, 10, 01, 15, 32.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 04:00 PM, 2016, 10, 01, 16, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 05:00 PM, 2016, 10, 01, 17, 30.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 06:00 PM, 2016, 10, 01, 18, 35.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 07:00 PM, 2016, 10, 01, 19, 34.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 08:00 PM, 2016, 10, 01, 20, 41.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 09:00 PM, 2016, 10, 01, 21, 32.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 10:00 PM, 2016, 10, 01, 22, 37.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-01 11:00 PM, 2016, 10, 01, 23, 21.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Hyderabad, PM2.5 - Principal, 2016-10-02 12:00 AM, 2016, 10, 02, 00, 31.0, , , , , , , UG/M3, 1 Hr, Valid]"
