Site,Parameter,Date (LT),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Hyderabad,PM2.5 - Principal,2016-01-01 07:00 AM,2016,01,01,07,109.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-01 08:00 AM,2016,01,01,08,88.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-01 09:00 AM,2016,01,01,09,90.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-01 10:00 AM,2016,01,01,10,99.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-01 11:00 AM,2016,01,01,11,110.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-01 12:00 PM,2016,01,01,12,89.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-31 01:00 AM,2016,01,31,01,96.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-31 02:00 AM,2016,01,31,02,132.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-31 03:00 AM,2016,01,31,03,111.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-31 04:00 AM,2016,01,31,04,78.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-31 05:00 AM,2016,01,31,05,149.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-31 06:00 AM,2016,01,31,06,103.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 07:00 PM,2016,01,30,19,63.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 08:00 PM,2016,01,30,20,79.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 09:00 PM,2016,01,30,21,82.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 10:00 PM,2016,01,30,22,86.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 11:00 PM,2016,01,30,23,86.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-31 12:00 AM,2016,01,31,00,92.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 01:00 PM,2016,01,30,13,52.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 02:00 PM,2016,01,30,14,56.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 03:00 PM,2016,01,30,15,1985.0,UG/M3,1 Hr,Invalid
Hyderabad,PM2.5 - Principal,2016-01-30 04:00 PM,2016,01,30,16,1985.0,UG/M3,1 Hr,Invalid
Hyderabad,PM2.5 - Principal,2016-01-30 05:00 PM,2016,01,30,17,44.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 06:00 PM,2016,01,30,18,53.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 07:00 AM,2016,01,30,07,106.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 08:00 AM,2016,01,30,08,123.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 09:00 AM,2016,01,30,09,133.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 10:00 AM,2016,01,30,10,89.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 11:00 AM,2016,01,30,11,58.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 12:00 PM,2016,01,30,12,52.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 01:00 AM,2016,01,30,01,117.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2016-01-30 02:00 AM,2016,01,30,02,89.0,UG/M3,1 Hr,Valid
