Site,Parameter,Date (LT),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Jakarta Central,PM2.5 - Principal,2016-01-27 07:00 PM,2016,01,27,19,3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-27 08:00 AM,2016,01,27,08,85.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-27 09:00 AM,2016,01,27,09,52.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-27 10:00 AM,2016,01,27,10,58.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-27 11:00 AM,2016,01,27,11,985.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-27 12:00 PM,2016,01,27,12,985.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-27 01:00 PM,2016,01,27,13,3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-27 02:00 AM,2016,01,27,02,80.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-27 03:00 AM,2016,01,27,03,75.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-27 04:00 AM,2016,01,27,04,83.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-27 05:00 AM,2016,01,27,05,91.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-27 06:00 AM,2016,01,27,06,92.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-27 07:00 AM,2016,01,27,07,114.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 08:00 PM,2016,01,26,20,5.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 09:00 PM,2016,01,26,21,2.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 10:00 PM,2016,01,26,22,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 11:00 PM,2016,01,26,23,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-27 12:00 AM,2016,01,27,00,41.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-27 01:00 AM,2016,01,27,01,67.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 02:00 PM,2016,01,26,14,1.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 03:00 PM,2016,01,26,15,0.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 04:00 PM,2016,01,26,16,2.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 05:00 PM,2016,01,26,17,2.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 06:00 PM,2016,01,26,18,2.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 07:00 PM,2016,01,26,19,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 08:00 AM,2016,01,26,08,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 09:00 AM,2016,01,26,09,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 10:00 AM,2016,01,26,10,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 11:00 AM,2016,01,26,11,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 12:00 PM,2016,01,26,12,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 01:00 PM,2016,01,26,13,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 02:00 AM,2016,01,26,02,37.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 03:00 AM,2016,01,26,03,35.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 04:00 AM,2016,01,26,04,41.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 05:00 AM,2016,01,26,05,67.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 06:00 AM,2016,01,26,06,54.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 07:00 AM,2016,01,26,07,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 08:00 PM,2016,01,25,20,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 09:00 PM,2016,01,25,21,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 10:00 PM,2016,01,25,22,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 11:00 PM,2016,01,25,23,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 12:00 AM,2016,01,26,00,34.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-26 01:00 AM,2016,01,26,01,36.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 02:00 PM,2016,01,25,14,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 03:00 PM,2016,01,25,15,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 04:00 PM,2016,01,25,16,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 05:00 PM,2016,01,25,17,0.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 06:00 PM,2016,01,25,18,-8.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-25 07:00 PM,2016,01,25,19,3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 08:00 AM,2016,01,25,08,2.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 09:00 AM,2016,01,25,09,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 10:00 AM,2016,01,25,10,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 11:00 AM,2016,01,25,11,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 12:00 PM,2016,01,25,12,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 01:00 PM,2016,01,25,13,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 02:00 AM,2016,01,25,02,-3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 03:00 AM,2016,01,25,03,-12.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-25 04:00 AM,2016,01,25,04,-11.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-25 05:00 AM,2016,01,25,05,-4.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 06:00 AM,2016,01,25,06,-7.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-25 07:00 AM,2016,01,25,07,-7.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-24 08:00 PM,2016,01,24,20,-4.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 09:00 PM,2016,01,24,21,-4.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 10:00 PM,2016,01,24,22,-7.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-24 11:00 PM,2016,01,24,23,-7.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-25 12:00 AM,2016,01,25,00,-3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-25 01:00 AM,2016,01,25,01,2.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 02:00 PM,2016,01,24,14,-5.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-24 03:00 PM,2016,01,24,15,-7.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-24 04:00 PM,2016,01,24,16,-10.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-24 05:00 PM,2016,01,24,17,-9.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-24 06:00 PM,2016,01,24,18,-7.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-24 07:00 PM,2016,01,24,19,-6.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-24 08:00 AM,2016,01,24,08,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 09:00 AM,2016,01,24,09,-2.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 10:00 AM,2016,01,24,10,-3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 11:00 AM,2016,01,24,11,-3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 12:00 PM,2016,01,24,12,-3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 01:00 PM,2016,01,24,13,-4.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 02:00 AM,2016,01,24,02,32.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 03:00 AM,2016,01,24,03,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 04:00 AM,2016,01,24,04,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 05:00 AM,2016,01,24,05,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 06:00 AM,2016,01,24,06,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 07:00 AM,2016,01,24,07,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 08:00 PM,2016,01,23,20,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 09:00 PM,2016,01,23,21,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 10:00 PM,2016,01,23,22,32.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 11:00 PM,2016,01,23,23,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 12:00 AM,2016,01,24,00,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-24 01:00 AM,2016,01,24,01,44.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 02:00 PM,2016,01,23,14,-3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 03:00 PM,2016,01,23,15,-8.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-23 04:00 PM,2016,01,23,16,-6.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-23 05:00 PM,2016,01,23,17,-8.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-23 06:00 PM,2016,01,23,18,-4.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 07:00 PM,2016,01,23,19,1.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 08:00 AM,2016,01,23,08,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 09:00 AM,2016,01,23,09,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 10:00 AM,2016,01,23,10,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 11:00 AM,2016,01,23,11,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 12:00 PM,2016,01,23,12,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 01:00 PM,2016,01,23,13,3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 02:00 AM,2016,01,23,02,-8.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-23 03:00 AM,2016,01,23,03,-7.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-23 04:00 AM,2016,01,23,04,-9.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-23 05:00 AM,2016,01,23,05,-7.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-23 06:00 AM,2016,01,23,06,-5.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-23 07:00 AM,2016,01,23,07,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 08:00 PM,2016,01,22,20,2.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 09:00 PM,2016,01,22,21,2.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 10:00 PM,2016,01,22,22,2.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 11:00 PM,2016,01,22,23,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 12:00 AM,2016,01,23,00,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-23 01:00 AM,2016,01,23,01,-1.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 02:00 PM,2016,01,22,14,-7.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-22 03:00 PM,2016,01,22,15,-5.0,UG/M3,1 Hr,Invalid
Jakarta Central,PM2.5 - Principal,2016-01-22 04:00 PM,2016,01,22,16,-3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 05:00 PM,2016,01,22,17,0.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 06:00 PM,2016,01,22,18,-2.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 07:00 PM,2016,01,22,19,-3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 08:00 AM,2016,01,22,08,46.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 09:00 AM,2016,01,22,09,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 10:00 AM,2016,01,22,10,2.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 11:00 AM,2016,01,22,11,3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 12:00 PM,2016,01,22,12,3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 01:00 PM,2016,01,22,13,-4.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-01-22 02:00 AM,2016,01,22,02,4.0,UG/M3,1 Hr,Valid
