Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta Central,PM2.5 - Principal,2016-04-01 08:00 AM,2016,04,01,08,132,Unhealthy for Sensitive Groups,48.2,41.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 09:00 AM,2016,04,01,09,131,Unhealthy for Sensitive Groups,47.6,49.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 10:00 AM,2016,04,01,10,129,Unhealthy for Sensitive Groups,46.9,38.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 11:00 AM,2016,04,01,11,126,Unhealthy for Sensitive Groups,45.6,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 12:00 PM,2016,04,01,12,123,Unhealthy for Sensitive Groups,44.4,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 01:00 PM,2016,04,01,13,120,Unhealthy for Sensitive Groups,43.1,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 02:00 PM,2016,04,01,14,117,Unhealthy for Sensitive Groups,41.8,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 03:00 PM,2016,04,01,15,110,Unhealthy for Sensitive Groups,39.1,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 04:00 PM,2016,04,01,16,100,Moderate,35.2,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 05:00 PM,2016,04,01,17,89,Moderate,30.2,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 06:00 PM,2016,04,01,18,80,Moderate,26.1,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 07:00 PM,2016,04,01,19,76,Moderate,24.1,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 08:00 PM,2016,04,01,20,74,Moderate,23.2,44.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-04-01 09:00 PM,2016,04,01,21,74,Moderate,23.0,39.0,UG/M3,1 Hr,Valid
