Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta Central,PM2.5 - Principal,2016-06-01 08:00 AM,2016,06,01,08,151,Unhealthy,56.0,80.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 09:00 AM,2016,06,01,09,150,Unhealthy for Sensitive Groups,55.3,65.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 10:00 AM,2016,06,01,10,148,Unhealthy for Sensitive Groups,54.6,47.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 11:00 AM,2016,06,01,11,147,Unhealthy for Sensitive Groups,54.3,41.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 12:00 PM,2016,06,01,12,145,Unhealthy for Sensitive Groups,53.5,44.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 01:00 PM,2016,06,01,13,141,Unhealthy for Sensitive Groups,51.6,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 02:00 PM,2016,06,01,14,137,Unhealthy for Sensitive Groups,50.0,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 03:00 PM,2016,06,01,15,137,Unhealthy for Sensitive Groups,50.1,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 04:00 PM,2016,06,01,16,134,Unhealthy for Sensitive Groups,49.0,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 05:00 PM,2016,06,01,17,134,Unhealthy for Sensitive Groups,48.9,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 06:00 PM,2016,06,01,18,132,Unhealthy for Sensitive Groups,47.9,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 07:00 PM,2016,06,01,19,127,Unhealthy for Sensitive Groups,46.1,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 08:00 PM,2016,06,01,20,121,Unhealthy for Sensitive Groups,43.6,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 09:00 PM,2016,06,01,21,117,Unhealthy for Sensitive Groups,42.1,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 10:00 PM,2016,06,01,22,114,Unhealthy for Sensitive Groups,40.7,43.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-06-01 11:00 PM,2016,06,01,23,113,Unhealthy for Sensitive Groups,40.2,35.0,UG/M3,1 Hr,Valid
