Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta Central,PM2.5 - Principal,2016-09-01 08:00 AM,2016,09,01,08,117,Unhealthy for Sensitive Groups,41.9,61.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 09:00 AM,2016,09,01,09,117,Unhealthy for Sensitive Groups,42.0,37.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 10:00 AM,2016,09,01,10,118,Unhealthy for Sensitive Groups,42.3,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 11:00 AM,2016,09,01,11,118,Unhealthy for Sensitive Groups,42.4,47.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 12:00 PM,2016,09,01,12,118,Unhealthy for Sensitive Groups,42.4,50.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 01:00 PM,2016,09,01,13,119,Unhealthy for Sensitive Groups,42.9,35.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 02:00 PM,2016,09,01,14,120,Unhealthy for Sensitive Groups,43.2,41.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 03:00 PM,2016,09,01,15,122,Unhealthy for Sensitive Groups,44.0,37.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 04:00 PM,2016,09,01,16,123,Unhealthy for Sensitive Groups,44.5,38.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 05:00 PM,2016,09,01,17,124,Unhealthy for Sensitive Groups,45.0,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 06:00 PM,2016,09,01,18,126,Unhealthy for Sensitive Groups,45.8,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 07:00 PM,2016,09,01,19,128,Unhealthy for Sensitive Groups,46.5,37.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 08:00 PM,2016,09,01,20,130,Unhealthy for Sensitive Groups,47.3,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 09:00 PM,2016,09,01,21,130,Unhealthy for Sensitive Groups,47.3,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 10:00 PM,2016,09,01,22,134,Unhealthy for Sensitive Groups,48.8,42.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-01 11:00 PM,2016,09,01,23,139,Unhealthy for Sensitive Groups,50.9,49.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 12:00 AM,2016,09,02,00,141,Unhealthy for Sensitive Groups,51.8,57.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 01:00 AM,2016,09,02,01,142,Unhealthy for Sensitive Groups,52.0,62.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 02:00 AM,2016,09,02,02,143,Unhealthy for Sensitive Groups,52.7,68.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 03:00 AM,2016,09,02,03,143,Unhealthy for Sensitive Groups,52.5,69.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 04:00 AM,2016,09,02,04,142,Unhealthy for Sensitive Groups,52.3,60.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 05:00 AM,2016,09,02,05,142,Unhealthy for Sensitive Groups,52.0,66.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 06:00 AM,2016,09,02,06,142,Unhealthy for Sensitive Groups,52.2,64.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 07:00 AM,2016,09,02,07,142,Unhealthy for Sensitive Groups,52.1,73.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 08:00 AM,2016,09,02,08,142,Unhealthy for Sensitive Groups,52.2,62.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 09:00 AM,2016,09,02,09,145,Unhealthy for Sensitive Groups,53.5,72.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 10:00 AM,2016,09,02,10,148,Unhealthy for Sensitive Groups,54.5,84.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 11:00 AM,2016,09,02,11,151,Unhealthy,55.6,68.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 12:00 PM,2016,09,02,12,152,Unhealthy,56.5,55.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 01:00 PM,2016,09,02,13,152,Unhealthy,57.4,51.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 02:00 PM,2016,09,02,14,152,Unhealthy,58.2,36.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 03:00 PM,2016,09,02,15,153,Unhealthy,58.9,34.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 04:00 PM,2016,09,02,16,153,Unhealthy,59.1,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 05:00 PM,2016,09,02,17,153,Unhealthy,58.8,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 06:00 PM,2016,09,02,18,152,Unhealthy,57.6,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 07:00 PM,2016,09,02,19,151,Unhealthy,56.4,40.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 08:00 PM,2016,09,02,20,151,Unhealthy,55.6,57.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 09:00 PM,2016,09,02,21,151,Unhealthy,55.5,58.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 10:00 PM,2016,09,02,22,149,Unhealthy for Sensitive Groups,55.0,67.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-02 11:00 PM,2016,09,02,23,146,Unhealthy for Sensitive Groups,53.7,72.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-03 12:00 AM,2016,09,03,00,147,Unhealthy for Sensitive Groups,54.0,77.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-03 01:00 AM,2016,09,03,01,146,Unhealthy for Sensitive Groups,53.8,83.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-03 02:00 AM,2016,09,03,02,145,Unhealthy for Sensitive Groups,53.4,84.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-03 03:00 AM,2016,09,03,03,146,Unhealthy for Sensitive Groups,53.9,74.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2016-09-03 04:00 AM,2016,09,03,04,148,Unhealthy for Sensitive Groups,54.4,52.0,UG/M3,1 Hr,Valid
