Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Addis Ababa Central,PM2.5 - Principal,2016-09-01 04:00 AM,2016,09,01,04,115,Unhealthy for Sensitive Groups,41.2,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 05:00 AM,2016,09,01,05,117,Unhealthy for Sensitive Groups,42.1,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 06:00 AM,2016,09,01,06,116,Unhealthy for Sensitive Groups,41.5,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 07:00 AM,2016,09,01,07,117,Unhealthy for Sensitive Groups,41.8,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 08:00 AM,2016,09,01,08,117,Unhealthy for Sensitive Groups,42.2,46.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 09:00 AM,2016,09,01,09,121,Unhealthy for Sensitive Groups,43.7,81.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 10:00 AM,2016,09,01,10,126,Unhealthy for Sensitive Groups,45.6,121.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 11:00 AM,2016,09,01,11,129,Unhealthy for Sensitive Groups,47.0,51.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 12:00 PM,2016,09,01,12,131,Unhealthy for Sensitive Groups,47.8,72.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 01:00 PM,2016,09,01,13,132,Unhealthy for Sensitive Groups,47.9,88.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 02:00 PM,2016,09,01,14,132,Unhealthy for Sensitive Groups,48.0,59.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 03:00 PM,2016,09,01,15,132,Unhealthy for Sensitive Groups,48.2,59.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 04:00 PM,2016,09,01,16,134,Unhealthy for Sensitive Groups,48.8,58.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 05:00 PM,2016,09,01,17,135,Unhealthy for Sensitive Groups,49.4,45.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 06:00 PM,2016,09,01,18,136,Unhealthy for Sensitive Groups,49.9,56.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 07:00 PM,2016,09,01,19,137,Unhealthy for Sensitive Groups,50.3,47.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 08:00 PM,2016,09,01,20,139,Unhealthy for Sensitive Groups,50.8,60.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 09:00 PM,2016,09,01,21,139,Unhealthy for Sensitive Groups,50.9,72.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 10:00 PM,2016,09,01,22,137,Unhealthy for Sensitive Groups,50.0,61.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-01 11:00 PM,2016,09,01,23,127,Unhealthy for Sensitive Groups,46.0,36.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 12:00 AM,2016,09,02,00,126,Unhealthy for Sensitive Groups,45.8,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 01:00 AM,2016,09,02,01,124,Unhealthy for Sensitive Groups,45.0,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 02:00 AM,2016,09,02,02,121,Unhealthy for Sensitive Groups,43.5,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 03:00 AM,2016,09,02,03,120,Unhealthy for Sensitive Groups,43.4,32.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 04:00 AM,2016,09,02,04,118,Unhealthy for Sensitive Groups,42.5,28.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 05:00 AM,2016,09,02,05,116,Unhealthy for Sensitive Groups,41.7,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 06:00 AM,2016,09,02,06,117,Unhealthy for Sensitive Groups,42.1,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 07:00 AM,2016,09,02,07,117,Unhealthy for Sensitive Groups,42.0,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 08:00 AM,2016,09,02,08,120,Unhealthy for Sensitive Groups,43.4,47.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 09:00 AM,2016,09,02,09,124,Unhealthy for Sensitive Groups,45.0,59.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 10:00 AM,2016,09,02,10,123,Unhealthy for Sensitive Groups,44.6,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 11:00 AM,2016,09,02,11,122,Unhealthy for Sensitive Groups,43.9,47.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 12:00 PM,2016,09,02,12,121,Unhealthy for Sensitive Groups,43.5,53.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 01:00 PM,2016,09,02,13,121,Unhealthy for Sensitive Groups,43.5,52.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 02:00 PM,2016,09,02,14,121,Unhealthy for Sensitive Groups,43.8,56.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 03:00 PM,2016,09,02,15,121,Unhealthy for Sensitive Groups,43.6,39.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 04:00 PM,2016,09,02,16,119,Unhealthy for Sensitive Groups,42.7,37.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-09-02 05:00 PM,2016,09,02,17,117,Unhealthy for Sensitive Groups,42.1,56.0,UG/M3,1 Hr,Valid
