Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Addis Ababa Central,PM2.5 - Principal,2016-08-15 08:00 PM,2016,08,15,20,-999,N/A,-999.0,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-15 09:00 PM,2016,08,15,21,72,Moderate,21.9,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-15 10:00 PM,2016,08,15,22,74,Moderate,22.8,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-15 11:00 PM,2016,08,15,23,72,Moderate,22.1,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 12:00 AM,2016,08,16,00,65,Moderate,18.8,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 01:00 AM,2016,08,16,01,65,Moderate,18.8,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 02:00 AM,2016,08,16,02,77,Moderate,24.7,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 03:00 AM,2016,08,16,03,78,Moderate,24.9,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 04:00 AM,2016,08,16,04,78,Moderate,24.8,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 05:00 AM,2016,08,16,05,77,Moderate,24.6,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 06:00 AM,2016,08,16,06,77,Moderate,24.6,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 07:00 AM,2016,08,16,07,80,Moderate,25.7,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 08:00 AM,2016,08,16,08,82,Moderate,27.0,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 09:00 AM,2016,08,16,09,83,Moderate,27.2,40.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 10:00 AM,2016,08,16,10,83,Moderate,27.3,38.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 11:00 AM,2016,08,16,11,83,Moderate,27.2,34.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 12:00 PM,2016,08,16,12,83,Moderate,27.5,44.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 01:00 PM,2016,08,16,13,84,Moderate,27.7,40.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 02:00 PM,2016,08,16,14,85,Moderate,28.2,29.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 03:00 PM,2016,08,16,15,85,Moderate,28.1,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 04:00 PM,2016,08,16,16,85,Moderate,28.3,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 05:00 PM,2016,08,16,17,85,Moderate,28.4,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 06:00 PM,2016,08,16,18,86,Moderate,28.8,49.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 07:00 PM,2016,08,16,19,87,Moderate,29.2,57.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 08:00 PM,2016,08,16,20,89,Moderate,30.0,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 09:00 PM,2016,08,16,21,90,Moderate,30.6,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 10:00 PM,2016,08,16,22,91,Moderate,30.9,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-16 11:00 PM,2016,08,16,23,94,Moderate,32.6,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 12:00 AM,2016,08,17,00,96,Moderate,33.5,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 01:00 AM,2016,08,17,01,96,Moderate,33.7,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 02:00 AM,2016,08,17,02,97,Moderate,34.0,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 03:00 AM,2016,08,17,03,97,Moderate,34.1,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 04:00 AM,2016,08,17,04,98,Moderate,34.6,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 05:00 AM,2016,08,17,05,100,Moderate,35.4,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 06:00 AM,2016,08,17,06,102,Unhealthy for Sensitive Groups,35.9,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 07:00 AM,2016,08,17,07,99,Moderate,34.9,33.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 08:00 AM,2016,08,17,08,96,Moderate,33.5,46.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 09:00 AM,2016,08,17,09,96,Moderate,33.5,46.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 10:00 AM,2016,08,17,10,99,Moderate,34.7,79.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 11:00 AM,2016,08,17,11,98,Moderate,34.4,56.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 12:00 PM,2016,08,17,12,98,Moderate,34.6,49.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 01:00 PM,2016,08,17,13,99,Moderate,35.0,48.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 02:00 PM,2016,08,17,14,99,Moderate,34.7,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 03:00 PM,2016,08,17,15,98,Moderate,34.5,34.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 04:00 PM,2016,08,17,16,98,Moderate,34.3,40.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 05:00 PM,2016,08,17,17,97,Moderate,33.9,38.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 06:00 PM,2016,08,17,18,96,Moderate,33.6,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 07:00 PM,2016,08,17,19,96,Moderate,33.4,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 08:00 PM,2016,08,17,20,95,Moderate,32.9,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2016-08-17 09:00 PM,2016,08,17,21,92,Moderate,31.7,50.0,UG/M3,1 Hr,Valid
