Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,24-hr. Midpoint Avg. Conc.,24-hr. Midpoint Avg. AQI,24-hr. Midpoint Avg. AQI Category,NowCast Conc.,NowCast AQI,NowCast AQI Category,Conc. Unit,Duration,QC Name
"[Dhaka, PM2.5 - Principal, 2016-10-01 01:00 AM, 2016, 10, 01, 01, 31.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 02:00 AM, 2016, 10, 01, 02, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 03:00 AM, 2016, 10, 01, 03, 22.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 04:00 AM, 2016, 10, 01, 04, 26.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 05:00 AM, 2016, 10, 01, 05, 22.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 06:00 AM, 2016, 10, 01, 06, 15.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 07:00 AM, 2016, 10, 01, 07, 16.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 08:00 AM, 2016, 10, 01, 08, 23.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 09:00 AM, 2016, 10, 01, 09, 33.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 10:00 AM, 2016, 10, 01, 10, 42.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 11:00 AM, 2016, 10, 01, 11, 77.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 12:00 PM, 2016, 10, 01, 12, 71.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 01:00 PM, 2016, 10, 01, 13, 53.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 02:00 PM, 2016, 10, 01, 14, 40.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 03:00 PM, 2016, 10, 01, 15, 46.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 04:00 PM, 2016, 10, 01, 16, 59.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 05:00 PM, 2016, 10, 01, 17, 68.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 06:00 PM, 2016, 10, 01, 18, 65.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 07:00 PM, 2016, 10, 01, 19, 71.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 08:00 PM, 2016, 10, 01, 20, 77.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 09:00 PM, 2016, 10, 01, 21, 72.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 10:00 PM, 2016, 10, 01, 22, 67.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-01 11:00 PM, 2016, 10, 01, 23, 50.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 12:00 AM, 2016, 10, 02, 00, 46.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 01:00 AM, 2016, 10, 02, 01, 48.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 02:00 AM, 2016, 10, 02, 02, 43.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 03:00 AM, 2016, 10, 02, 03, 42.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 04:00 AM, 2016, 10, 02, 04, 50.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 05:00 AM, 2016, 10, 02, 05, 49.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 06:00 AM, 2016, 10, 02, 06, 39.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 07:00 AM, 2016, 10, 02, 07, 39.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 08:00 AM, 2016, 10, 02, 08, 37.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 09:00 AM, 2016, 10, 02, 09, 44.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 10:00 AM, 2016, 10, 02, 10, 29.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 11:00 AM, 2016, 10, 02, 11, 38.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 12:00 PM, 2016, 10, 02, 12, 73.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 01:00 PM, 2016, 10, 02, 13, 45.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 02:00 PM, 2016, 10, 02, 14, 48.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 03:00 PM, 2016, 10, 02, 15, 59.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 04:00 PM, 2016, 10, 02, 16, 68.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 05:00 PM, 2016, 10, 02, 17, 92.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 06:00 PM, 2016, 10, 02, 18, 75.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 07:00 PM, 2016, 10, 02, 19, 85.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 08:00 PM, 2016, 10, 02, 20, 82.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 09:00 PM, 2016, 10, 02, 21, 87.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 10:00 PM, 2016, 10, 02, 22, 74.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-02 11:00 PM, 2016, 10, 02, 23, 79.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 12:00 AM, 2016, 10, 03, 00, 65.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 01:00 AM, 2016, 10, 03, 01, 59.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 02:00 AM, 2016, 10, 03, 02, 52.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 03:00 AM, 2016, 10, 03, 03, 54.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 04:00 AM, 2016, 10, 03, 04, 54.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 05:00 AM, 2016, 10, 03, 05, 53.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 06:00 AM, 2016, 10, 03, 06, 46.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 07:00 AM, 2016, 10, 03, 07, 39.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 08:00 AM, 2016, 10, 03, 08, 47.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 09:00 AM, 2016, 10, 03, 09, 44.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 10:00 AM, 2016, 10, 03, 10, 43.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 11:00 AM, 2016, 10, 03, 11, 46.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 12:00 PM, 2016, 10, 03, 12, 49.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 01:00 PM, 2016, 10, 03, 13, 29.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 02:00 PM, 2016, 10, 03, 14, 44.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 03:00 PM, 2016, 10, 03, 15, 54.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 04:00 PM, 2016, 10, 03, 16, 53.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 05:00 PM, 2016, 10, 03, 17, 52.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 06:00 PM, 2016, 10, 03, 18, 65.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 07:00 PM, 2016, 10, 03, 19, 80.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 08:00 PM, 2016, 10, 03, 20, 71.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 09:00 PM, 2016, 10, 03, 21, 69.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 10:00 PM, 2016, 10, 03, 22, 66.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-03 11:00 PM, 2016, 10, 03, 23, 81.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 12:00 AM, 2016, 10, 04, 00, 96.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 01:00 AM, 2016, 10, 04, 01, 84.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 02:00 AM, 2016, 10, 04, 02, 78.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 03:00 AM, 2016, 10, 04, 03, 76.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 04:00 AM, 2016, 10, 04, 04, 82.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 05:00 AM, 2016, 10, 04, 05, 69.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 06:00 AM, 2016, 10, 04, 06, 82.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 07:00 AM, 2016, 10, 04, 07, 87.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 08:00 AM, 2016, 10, 04, 08, 73.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 09:00 AM, 2016, 10, 04, 09, 62.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 10:00 AM, 2016, 10, 04, 10, 76.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 11:00 AM, 2016, 10, 04, 11, 75.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 12:00 PM, 2016, 10, 04, 12, 49.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 01:00 PM, 2016, 10, 04, 13, 58.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 02:00 PM, 2016, 10, 04, 14, 76.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Dhaka, PM2.5 - Principal, 2016-10-04 03:00 PM, 2016, 10, 04, 15, 50.0, , , , , , , UG/M3, 1 Hr, Valid]"
