Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,2016-09-01 10:00 AM,2016,09,01,10,-999,N/A,-999.0,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 11:00 AM,2016,09,01,11,97,Moderate,34.1,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 12:00 PM,2016,09,01,12,105,Unhealthy for Sensitive Groups,37.0,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 01:00 PM,2016,09,01,13,103,Unhealthy for Sensitive Groups,36.4,36.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 02:00 PM,2016,09,01,14,95,Moderate,33.1,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 03:00 PM,2016,09,01,15,89,Moderate,30.4,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 04:00 PM,2016,09,01,16,102,Unhealthy for Sensitive Groups,36.1,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 05:00 PM,2016,09,01,17,100,Moderate,35.3,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 06:00 PM,2016,09,01,18,98,Moderate,34.6,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 07:00 PM,2016,09,01,19,97,Moderate,34.2,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 08:00 PM,2016,09,01,20,97,Moderate,33.9,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 09:00 PM,2016,09,01,21,96,Moderate,33.6,54.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 10:00 PM,2016,09,01,22,96,Moderate,33.5,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-01 11:00 PM,2016,09,01,23,97,Moderate,33.8,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-02 12:00 AM,2016,09,02,00,96,Moderate,33.6,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-02 01:00 AM,2016,09,02,01,96,Moderate,33.7,54.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-02 02:00 AM,2016,09,02,02,97,Moderate,34.0,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-02 03:00 AM,2016,09,02,03,99,Moderate,34.7,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-02 04:00 AM,2016,09,02,04,101,Unhealthy for Sensitive Groups,35.7,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-02 05:00 AM,2016,09,02,05,106,Unhealthy for Sensitive Groups,37.6,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-02 06:00 AM,2016,09,02,06,108,Unhealthy for Sensitive Groups,38.4,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-02 07:00 AM,2016,09,02,07,106,Unhealthy for Sensitive Groups,37.4,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-02 08:00 AM,2016,09,02,08,104,Unhealthy for Sensitive Groups,36.9,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-09-02 09:00 AM,2016,09,02,09,106,Unhealthy for Sensitive Groups,37.4,32.0,UG/M3,1 Hr,Valid
