Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,2016-05-01 07:00 AM,2016,05,01,07,126,Unhealthy for Sensitive Groups,45.5,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 08:00 AM,2016,05,01,08,131,Unhealthy for Sensitive Groups,47.7,47.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 09:00 AM,2016,05,01,09,129,Unhealthy for Sensitive Groups,47.0,52.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 10:00 AM,2016,05,01,10,128,Unhealthy for Sensitive Groups,46.5,47.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 11:00 AM,2016,05,01,11,129,Unhealthy for Sensitive Groups,46.7,49.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 12:00 PM,2016,05,01,12,129,Unhealthy for Sensitive Groups,46.9,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 01:00 PM,2016,05,01,13,130,Unhealthy for Sensitive Groups,47.2,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 02:00 PM,2016,05,01,14,135,Unhealthy for Sensitive Groups,49.4,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 03:00 PM,2016,05,01,15,139,Unhealthy for Sensitive Groups,51.0,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 04:00 PM,2016,05,01,16,142,Unhealthy for Sensitive Groups,52.0,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 05:00 PM,2016,05,01,17,140,Unhealthy for Sensitive Groups,51.2,37.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 06:00 PM,2016,05,01,18,138,Unhealthy for Sensitive Groups,50.7,44.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 07:00 PM,2016,05,01,19,135,Unhealthy for Sensitive Groups,49.4,119.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 08:00 PM,2016,05,01,20,134,Unhealthy for Sensitive Groups,49.1,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 09:00 PM,2016,05,01,21,134,Unhealthy for Sensitive Groups,48.7,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 10:00 PM,2016,05,01,22,133,Unhealthy for Sensitive Groups,48.3,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-01 11:00 PM,2016,05,01,23,133,Unhealthy for Sensitive Groups,48.4,44.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 12:00 AM,2016,05,02,00,132,Unhealthy for Sensitive Groups,48.2,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 01:00 AM,2016,05,02,01,134,Unhealthy for Sensitive Groups,48.7,86.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 02:00 AM,2016,05,02,02,134,Unhealthy for Sensitive Groups,49.0,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 03:00 AM,2016,05,02,03,135,Unhealthy for Sensitive Groups,49.3,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 04:00 AM,2016,05,02,04,136,Unhealthy for Sensitive Groups,49.9,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 05:00 AM,2016,05,02,05,136,Unhealthy for Sensitive Groups,49.8,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 06:00 AM,2016,05,02,06,136,Unhealthy for Sensitive Groups,49.7,36.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 07:00 AM,2016,05,02,07,135,Unhealthy for Sensitive Groups,49.2,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 08:00 AM,2016,05,02,08,127,Unhealthy for Sensitive Groups,45.9,37.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 09:00 AM,2016,05,02,09,128,Unhealthy for Sensitive Groups,46.4,44.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 10:00 AM,2016,05,02,10,130,Unhealthy for Sensitive Groups,47.3,49.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 11:00 AM,2016,05,02,11,132,Unhealthy for Sensitive Groups,48.2,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 12:00 PM,2016,05,02,12,132,Unhealthy for Sensitive Groups,48.2,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 01:00 PM,2016,05,02,13,134,Unhealthy for Sensitive Groups,48.8,51.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 02:00 PM,2016,05,02,14,130,Unhealthy for Sensitive Groups,47.2,50.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 03:00 PM,2016,05,02,15,127,Unhealthy for Sensitive Groups,46.0,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 04:00 PM,2016,05,02,16,125,Unhealthy for Sensitive Groups,45.3,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 05:00 PM,2016,05,02,17,125,Unhealthy for Sensitive Groups,45.4,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 06:00 PM,2016,05,02,18,126,Unhealthy for Sensitive Groups,45.7,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 07:00 PM,2016,05,02,19,127,Unhealthy for Sensitive Groups,45.9,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 08:00 PM,2016,05,02,20,127,Unhealthy for Sensitive Groups,45.9,52.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 09:00 PM,2016,05,02,21,128,Unhealthy for Sensitive Groups,46.4,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 10:00 PM,2016,05,02,22,129,Unhealthy for Sensitive Groups,46.9,60.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-05-02 11:00 PM,2016,05,02,23,129,Unhealthy for Sensitive Groups,47.0,44.0,UG/M3,1 Hr,Valid
