Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,2016-04-01 07:00 AM,2016,04,01,07,140,Unhealthy for Sensitive Groups,51.4,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-04-01 08:00 AM,2016,04,01,08,141,Unhealthy for Sensitive Groups,51.8,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-04-01 09:00 AM,2016,04,01,09,141,Unhealthy for Sensitive Groups,51.9,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-04-01 10:00 AM,2016,04,01,10,143,Unhealthy for Sensitive Groups,52.6,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-04-01 11:00 AM,2016,04,01,11,144,Unhealthy for Sensitive Groups,53.1,51.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-04-01 12:00 PM,2016,04,01,12,148,Unhealthy for Sensitive Groups,54.5,60.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-04-01 01:00 PM,2016,04,01,13,149,Unhealthy for Sensitive Groups,55.0,92.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-04-01 02:00 PM,2016,04,01,14,149,Unhealthy for Sensitive Groups,55.0,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-04-01 03:00 PM,2016,04,01,15,151,Unhealthy,55.9,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-04-01 04:00 PM,2016,04,01,16,152,Unhealthy,57.2,93.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-04-01 05:00 PM,2016,04,01,17,153,Unhealthy,58.6,93.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-04-01 06:00 PM,2016,04,01,18,153,Unhealthy,60.0,63.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2016-04-01 07:00 PM,2016,04,01,19,154,Unhealthy,60.9,59.0,UG/M3,1 Hr,Valid
