Site,Parameter,Date (LT),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chennai,PM2.5 - Principal,2015-12-02 09:00 PM,2015,12,02,21,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-02 10:00 PM,2015,12,02,22,3.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-02 11:00 PM,2015,12,02,23,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 12:00 AM,2015,12,03,00,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 01:00 AM,2015,12,03,01,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 02:00 AM,2015,12,03,02,3.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 03:00 AM,2015,12,03,03,3.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 04:00 AM,2015,12,03,04,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 05:00 AM,2015,12,03,05,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 06:00 AM,2015,12,03,06,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 07:00 AM,2015,12,03,07,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 08:00 AM,2015,12,03,08,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 09:00 AM,2015,12,03,09,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 10:00 AM,2015,12,03,10,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 11:00 AM,2015,12,03,11,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 12:00 PM,2015,12,03,12,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 01:00 PM,2015,12,03,13,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 02:00 PM,2015,12,03,14,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 03:00 PM,2015,12,03,15,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 04:00 PM,2015,12,03,16,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 05:00 PM,2015,12,03,17,35.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 06:00 PM,2015,12,03,18,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 07:00 PM,2015,12,03,19,34.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 08:00 PM,2015,12,03,20,33.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 09:00 PM,2015,12,03,21,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 10:00 PM,2015,12,03,22,41.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-03 11:00 PM,2015,12,03,23,35.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 12:00 AM,2015,12,04,00,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 01:00 AM,2015,12,04,01,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 02:00 AM,2015,12,04,02,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 03:00 AM,2015,12,04,03,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 04:00 AM,2015,12,04,04,37.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 05:00 AM,2015,12,04,05,33.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 06:00 AM,2015,12,04,06,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 07:00 AM,2015,12,04,07,44.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 08:00 AM,2015,12,04,08,42.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 09:00 AM,2015,12,04,09,48.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 10:00 AM,2015,12,04,10,54.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 11:00 AM,2015,12,04,11,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 12:00 PM,2015,12,04,12,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 01:00 PM,2015,12,04,13,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 02:00 PM,2015,12,04,14,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 03:00 PM,2015,12,04,15,40.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 04:00 PM,2015,12,04,16,36.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 05:00 PM,2015,12,04,17,45.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 06:00 PM,2015,12,04,18,43.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 07:00 PM,2015,12,04,19,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 08:00 PM,2015,12,04,20,50.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 09:00 PM,2015,12,04,21,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 10:00 PM,2015,12,04,22,33.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-04 11:00 PM,2015,12,04,23,34.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 12:00 AM,2015,12,05,00,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 01:00 AM,2015,12,05,01,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 02:00 AM,2015,12,05,02,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 03:00 AM,2015,12,05,03,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 04:00 AM,2015,12,05,04,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 05:00 AM,2015,12,05,05,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 06:00 AM,2015,12,05,06,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 07:00 AM,2015,12,05,07,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 08:00 AM,2015,12,05,08,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 09:00 AM,2015,12,05,09,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 10:00 AM,2015,12,05,10,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 11:00 AM,2015,12,05,11,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 12:00 PM,2015,12,05,12,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 01:00 PM,2015,12,05,13,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 02:00 PM,2015,12,05,14,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 03:00 PM,2015,12,05,15,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 04:00 PM,2015,12,05,16,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 05:00 PM,2015,12,05,17,33.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 06:00 PM,2015,12,05,18,36.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 07:00 PM,2015,12,05,19,32.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 08:00 PM,2015,12,05,20,37.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 09:00 PM,2015,12,05,21,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 10:00 PM,2015,12,05,22,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-05 11:00 PM,2015,12,05,23,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 12:00 AM,2015,12,06,00,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 01:00 AM,2015,12,06,01,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 02:00 AM,2015,12,06,02,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 03:00 AM,2015,12,06,03,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 04:00 AM,2015,12,06,04,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 05:00 AM,2015,12,06,05,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 06:00 AM,2015,12,06,06,33.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 07:00 AM,2015,12,06,07,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 08:00 AM,2015,12,06,08,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 09:00 AM,2015,12,06,09,36.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 10:00 AM,2015,12,06,10,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 11:00 AM,2015,12,06,11,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 12:00 PM,2015,12,06,12,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 01:00 PM,2015,12,06,13,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 02:00 PM,2015,12,06,14,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 03:00 PM,2015,12,06,15,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 04:00 PM,2015,12,06,16,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 05:00 PM,2015,12,06,17,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 06:00 PM,2015,12,06,18,58.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 07:00 PM,2015,12,06,19,60.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 08:00 PM,2015,12,06,20,46.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 09:00 PM,2015,12,06,21,44.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 10:00 PM,2015,12,06,22,37.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-06 11:00 PM,2015,12,06,23,41.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 12:00 AM,2015,12,07,00,37.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 01:00 AM,2015,12,07,01,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 02:00 AM,2015,12,07,02,34.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 03:00 AM,2015,12,07,03,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 04:00 AM,2015,12,07,04,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 05:00 AM,2015,12,07,05,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 06:00 AM,2015,12,07,06,40.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 07:00 AM,2015,12,07,07,58.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 08:00 AM,2015,12,07,08,70.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 09:00 AM,2015,12,07,09,34.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 10:00 AM,2015,12,07,10,42.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 11:00 AM,2015,12,07,11,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 12:00 PM,2015,12,07,12,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 01:00 PM,2015,12,07,13,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 02:00 PM,2015,12,07,14,41.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 03:00 PM,2015,12,07,15,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 04:00 PM,2015,12,07,16,47.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 05:00 PM,2015,12,07,17,47.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 06:00 PM,2015,12,07,18,51.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 07:00 PM,2015,12,07,19,56.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 08:00 PM,2015,12,07,20,50.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 09:00 PM,2015,12,07,21,52.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 10:00 PM,2015,12,07,22,47.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-07 11:00 PM,2015,12,07,23,54.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 12:00 AM,2015,12,08,00,44.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 01:00 AM,2015,12,08,01,43.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 02:00 AM,2015,12,08,02,46.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 03:00 AM,2015,12,08,03,42.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 04:00 AM,2015,12,08,04,37.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 05:00 AM,2015,12,08,05,40.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 06:00 AM,2015,12,08,06,49.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 07:00 AM,2015,12,08,07,55.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 08:00 AM,2015,12,08,08,67.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 09:00 AM,2015,12,08,09,67.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 10:00 AM,2015,12,08,10,74.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 11:00 AM,2015,12,08,11,61.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 12:00 PM,2015,12,08,12,54.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 01:00 PM,2015,12,08,13,37.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 02:00 PM,2015,12,08,14,52.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 03:00 PM,2015,12,08,15,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 04:00 PM,2015,12,08,16,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 05:00 PM,2015,12,08,17,49.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 06:00 PM,2015,12,08,18,46.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 07:00 PM,2015,12,08,19,60.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 08:00 PM,2015,12,08,20,69.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 09:00 PM,2015,12,08,21,58.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 10:00 PM,2015,12,08,22,60.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-08 11:00 PM,2015,12,08,23,48.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 12:00 AM,2015,12,09,00,48.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 01:00 AM,2015,12,09,01,42.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 02:00 AM,2015,12,09,02,42.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 03:00 AM,2015,12,09,03,49.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 04:00 AM,2015,12,09,04,44.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 05:00 AM,2015,12,09,05,52.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 06:00 AM,2015,12,09,06,53.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 07:00 AM,2015,12,09,07,56.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 08:00 AM,2015,12,09,08,56.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 09:00 AM,2015,12,09,09,75.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 10:00 AM,2015,12,09,10,104.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 11:00 AM,2015,12,09,11,48.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 12:00 PM,2015,12,09,12,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 01:00 PM,2015,12,09,13,37.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 02:00 PM,2015,12,09,14,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 03:00 PM,2015,12,09,15,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 04:00 PM,2015,12,09,16,35.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 05:00 PM,2015,12,09,17,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 06:00 PM,2015,12,09,18,32.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 07:00 PM,2015,12,09,19,47.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 08:00 PM,2015,12,09,20,37.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 09:00 PM,2015,12,09,21,34.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 10:00 PM,2015,12,09,22,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-09 11:00 PM,2015,12,09,23,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 12:00 AM,2015,12,10,00,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 01:00 AM,2015,12,10,01,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 02:00 AM,2015,12,10,02,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 03:00 AM,2015,12,10,03,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 04:00 AM,2015,12,10,04,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 05:00 AM,2015,12,10,05,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 06:00 AM,2015,12,10,06,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 07:00 AM,2015,12,10,07,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 08:00 AM,2015,12,10,08,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 09:00 AM,2015,12,10,09,36.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 10:00 AM,2015,12,10,10,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 11:00 AM,2015,12,10,11,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 12:00 PM,2015,12,10,12,36.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 01:00 PM,2015,12,10,13,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 02:00 PM,2015,12,10,14,35.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 03:00 PM,2015,12,10,15,43.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 04:00 PM,2015,12,10,16,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 05:00 PM,2015,12,10,17,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 06:00 PM,2015,12,10,18,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 07:00 PM,2015,12,10,19,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 08:00 PM,2015,12,10,20,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 09:00 PM,2015,12,10,21,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 10:00 PM,2015,12,10,22,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-10 11:00 PM,2015,12,10,23,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-11 12:00 AM,2015,12,11,00,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-11 01:00 AM,2015,12,11,01,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-11 02:00 AM,2015,12,11,02,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2015-12-11 03:00 AM,2015,12,11,03,-999.0,UG/M3,1 Hr,Valid
