Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2016-09-01 07:00 AM,2016,09,01,07,64,Moderate,18.2,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 08:00 AM,2016,09,01,08,64,Moderate,18.3,25.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 09:00 AM,2016,09,01,09,63,Moderate,18.0,19.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 10:00 AM,2016,09,01,10,65,Moderate,18.6,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 11:00 AM,2016,09,01,11,66,Moderate,19.2,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 12:00 PM,2016,09,01,12,68,Moderate,20.1,18.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 01:00 PM,2016,09,01,13,68,Moderate,20.1,8.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 02:00 PM,2016,09,01,14,68,Moderate,20.4,7.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 03:00 PM,2016,09,01,15,72,Moderate,22.0,9.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 04:00 PM,2016,09,01,16,75,Moderate,23.3,7.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 05:00 PM,2016,09,01,17,75,Moderate,23.6,7.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 06:00 PM,2016,09,01,18,75,Moderate,23.5,7.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 07:00 PM,2016,09,01,19,75,Moderate,23.3,17.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 08:00 PM,2016,09,01,20,76,Moderate,23.8,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 09:00 PM,2016,09,01,21,76,Moderate,24.1,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 10:00 PM,2016,09,01,22,78,Moderate,24.8,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-01 11:00 PM,2016,09,01,23,79,Moderate,25.6,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 12:00 AM,2016,09,02,00,80,Moderate,26.0,13.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 01:00 AM,2016,09,02,01,81,Moderate,26.4,25.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 02:00 AM,2016,09,02,02,84,Moderate,27.8,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 03:00 AM,2016,09,02,03,85,Moderate,28.4,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 04:00 AM,2016,09,02,04,87,Moderate,29.0,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 05:00 AM,2016,09,02,05,88,Moderate,29.8,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 06:00 AM,2016,09,02,06,90,Moderate,30.7,32.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 07:00 AM,2016,09,02,07,92,Moderate,31.5,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 08:00 AM,2016,09,02,08,93,Moderate,32.2,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 09:00 AM,2016,09,02,09,94,Moderate,32.6,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 10:00 AM,2016,09,02,10,95,Moderate,32.9,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 11:00 AM,2016,09,02,11,96,Moderate,33.3,42.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 12:00 PM,2016,09,02,12,96,Moderate,33.3,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-02 01:00 PM,2016,09,02,13,113,Unhealthy for Sensitive Groups,40.4,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 02:00 PM,2016,09,02,14,88,Moderate,29.9,22.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 03:00 PM,2016,09,02,15,81,Moderate,26.2,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 04:00 PM,2016,09,02,16,79,Moderate,25.5,25.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 05:00 PM,2016,09,02,17,81,Moderate,26.3,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 06:00 PM,2016,09,02,18,80,Moderate,26.1,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-02 07:00 PM,2016,09,02,19,80,Moderate,26.1,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-02 08:00 PM,2016,09,02,20,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-02 09:00 PM,2016,09,02,21,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-02 10:00 PM,2016,09,02,22,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-02 11:00 PM,2016,09,02,23,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 12:00 AM,2016,09,03,00,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 01:00 AM,2016,09,03,01,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 02:00 AM,2016,09,03,02,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 03:00 AM,2016,09,03,03,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 04:00 AM,2016,09,03,04,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 05:00 AM,2016,09,03,05,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 06:00 AM,2016,09,03,06,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 07:00 AM,2016,09,03,07,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 08:00 AM,2016,09,03,08,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 09:00 AM,2016,09,03,09,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 10:00 AM,2016,09,03,10,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 11:00 AM,2016,09,03,11,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 12:00 PM,2016,09,03,12,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 01:00 PM,2016,09,03,13,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 02:00 PM,2016,09,03,14,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
