Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2016-06-01 07:00 AM,2016,06,01,07,115,Unhealthy for Sensitive Groups,41.2,46.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 08:00 AM,2016,06,01,08,116,Unhealthy for Sensitive Groups,41.7,38.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 09:00 AM,2016,06,01,09,120,Unhealthy for Sensitive Groups,43.3,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 10:00 AM,2016,06,01,10,124,Unhealthy for Sensitive Groups,44.7,52.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 11:00 AM,2016,06,01,11,125,Unhealthy for Sensitive Groups,45.1,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 12:00 PM,2016,06,01,12,125,Unhealthy for Sensitive Groups,45.1,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 01:00 PM,2016,06,01,13,126,Unhealthy for Sensitive Groups,45.7,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 02:00 PM,2016,06,01,14,127,Unhealthy for Sensitive Groups,46.1,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 03:00 PM,2016,06,01,15,127,Unhealthy for Sensitive Groups,46.2,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 04:00 PM,2016,06,01,16,127,Unhealthy for Sensitive Groups,45.9,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 05:00 PM,2016,06,01,17,125,Unhealthy for Sensitive Groups,45.2,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 06:00 PM,2016,06,01,18,124,Unhealthy for Sensitive Groups,44.7,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 07:00 PM,2016,06,01,19,123,Unhealthy for Sensitive Groups,44.6,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 08:00 PM,2016,06,01,20,122,Unhealthy for Sensitive Groups,44.0,70.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 09:00 PM,2016,06,01,21,128,Unhealthy for Sensitive Groups,46.3,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 10:00 PM,2016,06,01,22,130,Unhealthy for Sensitive Groups,47.1,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 11:00 PM,2016,06,01,23,131,Unhealthy for Sensitive Groups,47.8,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 12:00 AM,2016,06,02,00,134,Unhealthy for Sensitive Groups,49.0,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 01:00 AM,2016,06,02,01,136,Unhealthy for Sensitive Groups,49.8,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 02:00 AM,2016,06,02,02,136,Unhealthy for Sensitive Groups,49.8,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 03:00 AM,2016,06,02,03,134,Unhealthy for Sensitive Groups,49.1,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 04:00 AM,2016,06,02,04,135,Unhealthy for Sensitive Groups,49.2,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 05:00 AM,2016,06,02,05,133,Unhealthy for Sensitive Groups,48.5,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 06:00 AM,2016,06,02,06,132,Unhealthy for Sensitive Groups,47.9,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 07:00 AM,2016,06,02,07,128,Unhealthy for Sensitive Groups,46.6,32.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 08:00 AM,2016,06,02,08,126,Unhealthy for Sensitive Groups,45.6,92.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 09:00 AM,2016,06,02,09,124,Unhealthy for Sensitive Groups,44.7,68.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 10:00 AM,2016,06,02,10,123,Unhealthy for Sensitive Groups,44.3,68.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 11:00 AM,2016,06,02,11,126,Unhealthy for Sensitive Groups,45.5,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 12:00 PM,2016,06,02,12,130,Unhealthy for Sensitive Groups,47.1,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 01:00 PM,2016,06,02,13,133,Unhealthy for Sensitive Groups,48.5,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 02:00 PM,2016,06,02,14,136,Unhealthy for Sensitive Groups,49.9,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 03:00 PM,2016,06,02,15,141,Unhealthy for Sensitive Groups,51.9,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 04:00 PM,2016,06,02,16,143,Unhealthy for Sensitive Groups,52.6,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 05:00 PM,2016,06,02,17,148,Unhealthy for Sensitive Groups,54.4,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 06:00 PM,2016,06,02,18,152,Unhealthy,57.9,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 07:00 PM,2016,06,02,19,154,Unhealthy,60.9,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 08:00 PM,2016,06,02,20,155,Unhealthy,64.1,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 09:00 PM,2016,06,02,21,156,Unhealthy,65.3,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 10:00 PM,2016,06,02,22,157,Unhealthy,67.7,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 11:00 PM,2016,06,02,23,158,Unhealthy,70.0,64.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 12:00 AM,2016,06,03,00,159,Unhealthy,71.4,76.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 01:00 AM,2016,06,03,01,160,Unhealthy,73.0,75.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 02:00 AM,2016,06,03,02,161,Unhealthy,74.4,96.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 03:00 AM,2016,06,03,03,161,Unhealthy,75.7,81.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 04:00 AM,2016,06,03,04,162,Unhealthy,76.1,81.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 05:00 AM,2016,06,03,05,162,Unhealthy,76.9,118.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 06:00 AM,2016,06,03,06,163,Unhealthy,78.3,107.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 07:00 AM,2016,06,03,07,163,Unhealthy,79.5,108.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 08:00 AM,2016,06,03,08,164,Unhealthy,80.4,122.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 09:00 AM,2016,06,03,09,164,Unhealthy,81.4,126.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 10:00 AM,2016,06,03,10,165,Unhealthy,82.9,122.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 11:00 AM,2016,06,03,11,166,Unhealthy,83.7,99.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 12:00 PM,2016,06,03,12,166,Unhealthy,85.0,94.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 01:00 PM,2016,06,03,13,167,Unhealthy,85.9,77.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 02:00 PM,2016,06,03,14,167,Unhealthy,86.9,58.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 03:00 PM,2016,06,03,15,167,Unhealthy,86.6,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 04:00 PM,2016,06,03,16,167,Unhealthy,87.1,38.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 05:00 PM,2016,06,03,17,167,Unhealthy,87.0,63.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 06:00 PM,2016,06,03,18,166,Unhealthy,85.2,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 07:00 PM,2016,06,03,19,166,Unhealthy,84.3,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 08:00 PM,2016,06,03,20,165,Unhealthy,83.1,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 09:00 PM,2016,06,03,21,165,Unhealthy,82.8,89.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 10:00 PM,2016,06,03,22,165,Unhealthy,83.0,84.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 11:00 PM,2016,06,03,23,164,Unhealthy,81.3,97.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 12:00 AM,2016,06,04,00,164,Unhealthy,80.1,97.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 01:00 AM,2016,06,04,01,163,Unhealthy,78.6,99.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 02:00 AM,2016,06,04,02,162,Unhealthy,77.3,89.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 03:00 AM,2016,06,04,03,162,Unhealthy,76.9,93.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 04:00 AM,2016,06,04,04,163,Unhealthy,77.8,78.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 05:00 AM,2016,06,04,05,163,Unhealthy,79.4,76.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 06:00 AM,2016,06,04,06,163,Unhealthy,78.5,85.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 07:00 AM,2016,06,04,07,163,Unhealthy,78.2,79.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 08:00 AM,2016,06,04,08,163,Unhealthy,78.3,115.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 09:00 AM,2016,06,04,09,163,Unhealthy,78.2,129.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 10:00 AM,2016,06,04,10,163,Unhealthy,77.8,82.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 11:00 AM,2016,06,04,11,163,Unhealthy,77.8,70.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 12:00 PM,2016,06,04,12,162,Unhealthy,76.4,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 01:00 PM,2016,06,04,13,161,Unhealthy,74.5,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 02:00 PM,2016,06,04,14,160,Unhealthy,72.6,48.0,UG/M3,1 Hr,Valid
