Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2016-04-01 07:00 AM,2016,04,01,07,164,Unhealthy,81.3,259.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 08:00 AM,2016,04,01,08,164,Unhealthy,80.5,211.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 09:00 AM,2016,04,01,09,163,Unhealthy,79.4,131.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 10:00 AM,2016,04,01,10,163,Unhealthy,77.9,98.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 11:00 AM,2016,04,01,11,162,Unhealthy,75.9,94.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 12:00 PM,2016,04,01,12,160,Unhealthy,72.6,42.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 01:00 PM,2016,04,01,13,158,Unhealthy,69.4,32.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 02:00 PM,2016,04,01,14,157,Unhealthy,67.8,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 03:00 PM,2016,04,01,15,157,Unhealthy,67.0,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 04:00 PM,2016,04,01,16,157,Unhealthy,66.8,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 05:00 PM,2016,04,01,17,157,Unhealthy,66.7,22.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 06:00 PM,2016,04,01,18,156,Unhealthy,65.1,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 07:00 PM,2016,04,01,19,155,Unhealthy,62.6,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 08:00 PM,2016,04,01,20,147,Unhealthy for Sensitive Groups,54.2,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 09:00 PM,2016,04,01,21,132,Unhealthy for Sensitive Groups,48.1,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 10:00 PM,2016,04,01,22,126,Unhealthy for Sensitive Groups,45.5,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-01 11:00 PM,2016,04,01,23,124,Unhealthy for Sensitive Groups,44.7,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-02 12:00 AM,2016,04,02,00,120,Unhealthy for Sensitive Groups,43.2,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-02 01:00 AM,2016,04,02,01,120,Unhealthy for Sensitive Groups,43.4,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-02 02:00 AM,2016,04,02,02,121,Unhealthy for Sensitive Groups,43.6,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-02 03:00 AM,2016,04,02,03,121,Unhealthy for Sensitive Groups,43.7,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-02 04:00 AM,2016,04,02,04,122,Unhealthy for Sensitive Groups,44.0,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-02 05:00 AM,2016,04,02,05,123,Unhealthy for Sensitive Groups,44.6,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-02 06:00 AM,2016,04,02,06,124,Unhealthy for Sensitive Groups,45.0,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-02 07:00 AM,2016,04,02,07,125,Unhealthy for Sensitive Groups,45.1,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-02 08:00 AM,2016,04,02,08,126,Unhealthy for Sensitive Groups,45.6,63.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-02 09:00 AM,2016,04,02,09,129,Unhealthy for Sensitive Groups,46.7,69.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-02 10:00 AM,2016,04,02,10,131,Unhealthy for Sensitive Groups,47.5,79.0,UG/M3,1 Hr,Valid
