Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 01:00 AM,2017,01,01,01,106,3,37.7,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 02:00 AM,2017,01,01,02,106,3,37.4,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 03:00 AM,2017,01,01,03,105,3,37.0,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 04:00 AM,2017,01,01,04,104,3,36.7,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 05:00 AM,2017,01,01,05,101,3,35.7,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 06:00 AM,2017,01,01,06,99,2,35.0,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 07:00 AM,2017,01,01,07,97,2,34.2,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 08:00 AM,2017,01,01,08,96,2,33.7,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 09:00 AM,2017,01,01,09,94,2,32.7,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 10:00 AM,2017,01,01,10,91,2,31.0,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 11:00 AM,2017,01,01,11,87,2,29.4,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 12:00 PM,2017,01,01,12,85,2,28.2,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 01:00 PM,2017,01,01,13,86,2,28.6,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 02:00 PM,2017,01,01,14,85,2,28.5,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 03:00 PM,2017,01,01,15,84,2,28.0,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 04:00 PM,2017,01,01,16,84,2,27.7,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 05:00 PM,2017,01,01,17,82,2,27.0,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 06:00 PM,2017,01,01,18,81,2,26.3,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 07:00 PM,2017,01,01,19,80,2,25.8,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 08:00 PM,2017,01,01,20,80,2,25.7,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 09:00 PM,2017,01,01,21,79,2,25.3,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 10:00 PM,2017,01,01,22,78,2,25.0,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-01 11:00 PM,2017,01,01,23,78,2,25.0,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 12:00 AM,2017,01,02,00,78,2,25.0,55.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 01:00 AM,2017,01,02,01,78,2,25.1,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 02:00 AM,2017,01,02,02,79,2,25.4,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 03:00 AM,2017,01,02,03,79,2,25.6,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 04:00 AM,2017,01,02,04,80,2,25.8,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 05:00 AM,2017,01,02,05,80,2,26.0,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 06:00 AM,2017,01,02,06,81,2,26.3,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 07:00 AM,2017,01,02,07,81,2,26.4,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 08:00 AM,2017,01,02,08,81,2,26.5,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 09:00 AM,2017,01,02,09,81,2,26.6,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 10:00 AM,2017,01,02,10,82,2,26.9,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 11:00 AM,2017,01,02,11,82,2,26.7,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 12:00 PM,2017,01,02,12,82,2,26.9,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 01:00 PM,2017,01,02,13,81,2,26.3,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 02:00 PM,2017,01,02,14,82,2,27.0,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-01-02 03:00 PM,2017,01,02,15,83,2,27.2,19.0,UG/M3,1 Hr,Valid
