Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2016-05-01 08:00 AM,2016,05,01,08,65,Moderate,18.6,15.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 09:00 AM,2016,05,01,09,64,Moderate,18.5,21.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 10:00 AM,2016,05,01,10,64,Moderate,18.3,18.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 11:00 AM,2016,05,01,11,64,Moderate,18.1,17.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 12:00 PM,2016,05,01,12,63,Moderate,17.7,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 01:00 PM,2016,05,01,13,63,Moderate,17.8,32.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 02:00 PM,2016,05,01,14,63,Moderate,17.9,30.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 03:00 PM,2016,05,01,15,64,Moderate,18.2,24.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 04:00 PM,2016,05,01,16,64,Moderate,18.2,17.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 05:00 PM,2016,05,01,17,65,Moderate,18.8,19.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 06:00 PM,2016,05,01,18,66,Moderate,19.3,12.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 07:00 PM,2016,05,01,19,67,Moderate,19.7,19.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 08:00 PM,2016,05,01,20,69,Moderate,20.7,15.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 09:00 PM,2016,05,01,21,72,Moderate,22.0,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 10:00 PM,2016,05,01,22,73,Moderate,22.7,15.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-05-01 11:00 PM,2016,05,01,23,76,Moderate,23.9,14.3,UG/M3,1 Hr,Valid
