Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2016-07-05 01:00 PM,2016,07,05,13,-999,N/A,-999.0,7.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-05 02:00 PM,2016,07,05,14,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-05 03:00 PM,2016,07,05,15,81,Moderate,26.6,31.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-05 04:00 PM,2016,07,05,16,71,Moderate,21.8,18.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-05 05:00 PM,2016,07,05,17,63,Moderate,17.9,14.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-05 06:00 PM,2016,07,05,18,49,Good,11.8,6.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-05 07:00 PM,2016,07,05,19,54,Moderate,13.6,15.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-05 08:00 PM,2016,07,05,20,66,Moderate,19.3,24.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-05 09:00 PM,2016,07,05,21,53,Moderate,12.9,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-05 10:00 PM,2016,07,05,22,52,Moderate,12.6,-999.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-05 11:00 PM,2016,07,05,23,52,Moderate,12.5,6.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 12:00 AM,2016,07,06,00,51,Moderate,12.3,11.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 01:00 AM,2016,07,06,01,50,Good,11.9,10.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 02:00 AM,2016,07,06,02,50,Good,11.9,23.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 03:00 AM,2016,07,06,03,48,Good,11.5,18.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 04:00 AM,2016,07,06,04,42,Good,10.0,2.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 05:00 AM,2016,07,06,05,38,Good,9.0,2.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 06:00 AM,2016,07,06,06,34,Good,8.2,4.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 07:00 AM,2016,07,06,07,33,Good,7.9,6.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 08:00 AM,2016,07,06,08,31,Good,7.4,5.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 09:00 AM,2016,07,06,09,27,Good,6.4,6.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 10:00 AM,2016,07,06,10,23,Good,5.6,11.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 11:00 AM,2016,07,06,11,24,Good,5.7,6.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 12:00 PM,2016,07,06,12,26,Good,6.3,5.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 01:00 PM,2016,07,06,13,29,Good,6.9,5.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 02:00 PM,2016,07,06,14,30,Good,7.1,2.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 03:00 PM,2016,07,06,15,29,Good,6.9,-3.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 04:00 PM,2016,07,06,16,34,Good,8.2,-4.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 05:00 PM,2016,07,06,17,51,Moderate,12.3,-3.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 06:00 PM,2016,07,06,18,61,Moderate,16.9,-0.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 07:00 PM,2016,07,06,19,69,Moderate,20.6,3.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 08:00 PM,2016,07,06,20,74,Moderate,22.8,2.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 09:00 PM,2016,07,06,21,75,Moderate,23.4,6.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 10:00 PM,2016,07,06,22,76,Moderate,24.0,7.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-06 11:00 PM,2016,07,06,23,76,Moderate,23.8,22.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-07 12:00 AM,2016,07,07,00,76,Moderate,24.2,24.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-07 01:00 AM,2016,07,07,01,77,Moderate,24.7,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-07 02:00 AM,2016,07,07,02,78,Moderate,25.0,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-07 03:00 AM,2016,07,07,03,79,Moderate,25.3,49.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-07 04:00 AM,2016,07,07,04,80,Moderate,25.9,101.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-07 05:00 AM,2016,07,07,05,81,Moderate,26.3,112.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-07 06:00 AM,2016,07,07,06,82,Moderate,26.8,93.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-07 07:00 AM,2016,07,07,07,83,Moderate,27.3,57.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-07 08:00 AM,2016,07,07,08,84,Moderate,27.6,20.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-07 09:00 AM,2016,07,07,09,85,Moderate,28.4,19.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-07 10:00 AM,2016,07,07,10,87,Moderate,29.3,7.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-07-07 11:00 AM,2016,07,07,11,90,Moderate,30.6,16.0,UG/M3,1 Hr,Valid
