Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,24-hr. Midpoint Avg. Conc.,24-hr. Midpoint Avg. AQI,24-hr. Midpoint Avg. AQI Category,NowCast Conc.,NowCast AQI,NowCast AQI Category,Conc. Unit,Duration,QC Name
"[Mumbai, PM2.5 - Principal, 2016-10-01 01:00 AM, 2016, 10, 01, 01, 13.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 02:00 AM, 2016, 10, 01, 02, 13.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 03:00 AM, 2016, 10, 01, 03, 9.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 04:00 AM, 2016, 10, 01, 04, 9.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 05:00 AM, 2016, 10, 01, 05, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 06:00 AM, 2016, 10, 01, 06, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 07:00 AM, 2016, 10, 01, 07, 15.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 08:00 AM, 2016, 10, 01, 08, 15.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 09:00 AM, 2016, 10, 01, 09, 18.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 10:00 AM, 2016, 10, 01, 10, 18.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 11:00 AM, 2016, 10, 01, 11, 15.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 12:00 PM, 2016, 10, 01, 12, 21.0, , , , , , , UG/M3, 1 Hr, Invalid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 01:00 PM, 2016, 10, 01, 13, 21.0, , , , , , , UG/M3, 1 Hr, Invalid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 02:00 PM, 2016, 10, 01, 14, 21.0, , , , , , , UG/M3, 1 Hr, Invalid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 03:00 PM, 2016, 10, 01, 15, 21.0, , , , , , , UG/M3, 1 Hr, Invalid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 04:00 PM, 2016, 10, 01, 16, 26.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 05:00 PM, 2016, 10, 01, 17, 26.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 06:00 PM, 2016, 10, 01, 18, 21.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 07:00 PM, 2016, 10, 01, 19, 15.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 08:00 PM, 2016, 10, 01, 20, 25.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 09:00 PM, 2016, 10, 01, 21, 31.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 10:00 PM, 2016, 10, 01, 22, 68.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-01 11:00 PM, 2016, 10, 01, 23, 68.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 12:00 AM, 2016, 10, 02, 00, 67.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 01:00 AM, 2016, 10, 02, 01, 36.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 02:00 AM, 2016, 10, 02, 02, 17.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 03:00 AM, 2016, 10, 02, 03, 17.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 04:00 AM, 2016, 10, 02, 04, 15.0, , , , , , , UG/M3, 1 Hr, Invalid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 05:00 AM, 2016, 10, 02, 05, 15.0, , , , , , , UG/M3, 1 Hr, Invalid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 06:00 AM, 2016, 10, 02, 06, 15.0, , , , , , , UG/M3, 1 Hr, Invalid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 07:00 AM, 2016, 10, 02, 07, 15.0, , , , , , , UG/M3, 1 Hr, Invalid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 08:00 AM, 2016, 10, 02, 08, 17.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 09:00 AM, 2016, 10, 02, 09, 22.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 10:00 AM, 2016, 10, 02, 10, 22.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 11:00 AM, 2016, 10, 02, 11, 14.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 12:00 PM, 2016, 10, 02, 12, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 01:00 PM, 2016, 10, 02, 13, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 02:00 PM, 2016, 10, 02, 14, 18.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 03:00 PM, 2016, 10, 02, 15, 16.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 04:00 PM, 2016, 10, 02, 16, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 05:00 PM, 2016, 10, 02, 17, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 06:00 PM, 2016, 10, 02, 18, 7.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 07:00 PM, 2016, 10, 02, 19, 11.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 08:00 PM, 2016, 10, 02, 20, 17.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 09:00 PM, 2016, 10, 02, 21, 19.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 10:00 PM, 2016, 10, 02, 22, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-02 11:00 PM, 2016, 10, 02, 23, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 12:00 AM, 2016, 10, 03, 00, 33.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 01:00 AM, 2016, 10, 03, 01, 33.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 02:00 AM, 2016, 10, 03, 02, 24.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 03:00 AM, 2016, 10, 03, 03, 24.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 04:00 AM, 2016, 10, 03, 04, 25.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 05:00 AM, 2016, 10, 03, 05, 26.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 06:00 AM, 2016, 10, 03, 06, 26.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 07:00 AM, 2016, 10, 03, 07, 8.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 08:00 AM, 2016, 10, 03, 08, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 09:00 AM, 2016, 10, 03, 09, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 10:00 AM, 2016, 10, 03, 10, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 11:00 AM, 2016, 10, 03, 11, 14.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 12:00 PM, 2016, 10, 03, 12, 14.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 01:00 PM, 2016, 10, 03, 13, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 02:00 PM, 2016, 10, 03, 14, 11.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 03:00 PM, 2016, 10, 03, 15, 18.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 04:00 PM, 2016, 10, 03, 16, 28.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 05:00 PM, 2016, 10, 03, 17, 28.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 06:00 PM, 2016, 10, 03, 18, 22.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 07:00 PM, 2016, 10, 03, 19, 32.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 08:00 PM, 2016, 10, 03, 20, 32.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 09:00 PM, 2016, 10, 03, 21, 21.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 10:00 PM, 2016, 10, 03, 22, 18.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-03 11:00 PM, 2016, 10, 03, 23, 23.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 12:00 AM, 2016, 10, 04, 00, 23.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 01:00 AM, 2016, 10, 04, 01, 18.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 02:00 AM, 2016, 10, 04, 02, 11.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 03:00 AM, 2016, 10, 04, 03, 9.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 04:00 AM, 2016, 10, 04, 04, 6.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 05:00 AM, 2016, 10, 04, 05, 10.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 06:00 AM, 2016, 10, 04, 06, 10.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 07:00 AM, 2016, 10, 04, 07, 9.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 08:00 AM, 2016, 10, 04, 08, 9.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 09:00 AM, 2016, 10, 04, 09, 7.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 10:00 AM, 2016, 10, 04, 10, 5.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 11:00 AM, 2016, 10, 04, 11, 6.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 12:00 PM, 2016, 10, 04, 12, 11.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 01:00 PM, 2016, 10, 04, 13, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 02:00 PM, 2016, 10, 04, 14, 14.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 03:00 PM, 2016, 10, 04, 15, 16.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 04:00 PM, 2016, 10, 04, 16, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 05:00 PM, 2016, 10, 04, 17, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 06:00 PM, 2016, 10, 04, 18, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 07:00 PM, 2016, 10, 04, 19, 30.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 08:00 PM, 2016, 10, 04, 20, 37.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 09:00 PM, 2016, 10, 04, 21, 54.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 10:00 PM, 2016, 10, 04, 22, 54.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-04 11:00 PM, 2016, 10, 04, 23, 34.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-05 12:00 AM, 2016, 10, 05, 00, 34.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-05 01:00 AM, 2016, 10, 05, 01, 28.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-05 02:00 AM, 2016, 10, 05, 02, 28.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-05 03:00 AM, 2016, 10, 05, 03, 15.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Mumbai, PM2.5 - Principal, 2016-10-05 04:00 AM, 2016, 10, 05, 04, 15.0, , , , , , , UG/M3, 1 Hr, Valid]"
