Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Mumbai,PM2.5 - Principal,2016-06-01 07:00 AM,2016,06,01,07,67,Moderate,19.7,12.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 08:00 AM,2016,06,01,08,68,Moderate,20.1,14.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 09:00 AM,2016,06,01,09,69,Moderate,20.8,25.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 10:00 AM,2016,06,01,10,70,Moderate,20.9,26.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 11:00 AM,2016,06,01,11,69,Moderate,20.7,25.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 12:00 PM,2016,06,01,12,70,Moderate,21.0,30.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 01:00 PM,2016,06,01,13,70,Moderate,21.2,30.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 02:00 PM,2016,06,01,14,70,Moderate,21.1,21.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 03:00 PM,2016,06,01,15,71,Moderate,21.6,42.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 04:00 PM,2016,06,01,16,71,Moderate,21.8,24.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 05:00 PM,2016,06,01,17,72,Moderate,22.0,26.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 06:00 PM,2016,06,01,18,72,Moderate,22.0,26.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 07:00 PM,2016,06,01,19,72,Moderate,21.9,29.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-06-01 08:00 PM,2016,06,01,20,72,Moderate,22.1,30.0,UG/M3,1 Hr,Valid
