Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Mumbai,PM2.5 - Principal,2016-03-01 07:00 AM,2016,03,01,07,194,Unhealthy,139.0,159.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 08:00 AM,2016,03,01,08,194,Unhealthy,138.5,167.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 09:00 AM,2016,03,01,09,194,Unhealthy,138.7,195.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 10:00 AM,2016,03,01,10,194,Unhealthy,138.7,147.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 11:00 AM,2016,03,01,11,193,Unhealthy,137.4,128.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 12:00 PM,2016,03,01,12,192,Unhealthy,134.9,113.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 01:00 PM,2016,03,01,13,190,Unhealthy,130.1,161.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 02:00 PM,2016,03,01,14,188,Unhealthy,126.8,147.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 03:00 PM,2016,03,01,15,187,Unhealthy,124.9,119.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 04:00 PM,2016,03,01,16,186,Unhealthy,122.8,101.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 05:00 PM,2016,03,01,17,185,Unhealthy,122.2,75.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 06:00 PM,2016,03,01,18,186,Unhealthy,123.2,69.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 07:00 PM,2016,03,01,19,186,Unhealthy,123.5,69.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 08:00 PM,2016,03,01,20,186,Unhealthy,124.2,98.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 09:00 PM,2016,03,01,21,187,Unhealthy,125.5,111.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 10:00 PM,2016,03,01,22,187,Unhealthy,125.1,99.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-01 11:00 PM,2016,03,01,23,187,Unhealthy,124.6,101.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-02 12:00 AM,2016,03,02,00,185,Unhealthy,121.9,96.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-02 01:00 AM,2016,03,02,01,185,Unhealthy,121.9,118.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-02 02:00 AM,2016,03,02,02,184,Unhealthy,119.0,129.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-02 03:00 AM,2016,03,02,03,182,Unhealthy,116.5,119.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-02 04:00 AM,2016,03,02,04,182,Unhealthy,114.7,129.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-02 05:00 AM,2016,03,02,05,181,Unhealthy,112.9,161.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2016-03-02 06:00 AM,2016,03,02,06,180,Unhealthy,112.1,153.0,UG/M3,1 Hr,Valid
