Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Addis Ababa Central,PM2.5 - Principal,2017-01-01 01:00 AM,2017,01,01,01,57,2,14.9,3.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 02:00 AM,2017,01,01,02,57,2,15.0,4.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 03:00 AM,2017,01,01,03,56,2,14.7,4.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 04:00 AM,2017,01,01,04,56,2,14.7,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 05:00 AM,2017,01,01,05,56,2,14.7,7.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 06:00 AM,2017,01,01,06,57,2,14.8,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 07:00 AM,2017,01,01,07,57,2,14.9,35.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 08:00 AM,2017,01,01,08,57,2,15.0,55.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 09:00 AM,2017,01,01,09,58,2,15.2,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 10:00 AM,2017,01,01,10,58,2,15.5,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 11:00 AM,2017,01,01,11,57,2,14.9,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 12:00 PM,2017,01,01,12,56,2,14.3,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 01:00 PM,2017,01,01,13,56,2,14.6,7.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 02:00 PM,2017,01,01,14,58,2,15.2,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 03:00 PM,2017,01,01,15,58,2,15.3,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 04:00 PM,2017,01,01,16,58,2,15.4,6.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 05:00 PM,2017,01,01,17,58,2,15.3,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 06:00 PM,2017,01,01,18,58,2,15.2,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 07:00 PM,2017,01,01,19,57,2,15.1,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 08:00 PM,2017,01,01,20,55,2,14.0,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 09:00 PM,2017,01,01,21,50,1,12.0,39.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 10:00 PM,2017,01,01,22,49,1,11.8,34.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-01 11:00 PM,2017,01,01,23,53,2,13.2,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 12:00 AM,2017,01,02,00,54,2,13.7,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 01:00 AM,2017,01,02,01,55,2,13.8,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 02:00 AM,2017,01,02,02,55,2,13.9,7.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 03:00 AM,2017,01,02,03,55,2,13.9,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 04:00 AM,2017,01,02,04,55,2,13.9,3.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 05:00 AM,2017,01,02,05,55,2,13.9,4.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 06:00 AM,2017,01,02,06,55,2,13.9,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 07:00 AM,2017,01,02,07,55,2,14.0,7.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 08:00 AM,2017,01,02,08,54,2,13.7,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 09:00 AM,2017,01,02,09,54,2,13.5,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 10:00 AM,2017,01,02,10,51,2,12.3,48.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 11:00 AM,2017,01,02,11,47,1,11.3,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 12:00 PM,2017,01,02,12,46,1,11.1,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 01:00 PM,2017,01,02,13,47,1,11.2,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 02:00 PM,2017,01,02,14,46,1,11.1,6.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 03:00 PM,2017,01,02,15,46,1,11.1,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 04:00 PM,2017,01,02,16,47,1,11.3,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 05:00 PM,2017,01,02,17,48,1,11.5,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 06:00 PM,2017,01,02,18,49,1,11.7,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 07:00 PM,2017,01,02,19,49,1,11.7,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 08:00 PM,2017,01,02,20,51,2,12.3,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 09:00 PM,2017,01,02,21,55,2,14.0,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 10:00 PM,2017,01,02,22,60,2,16.2,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-02 11:00 PM,2017,01,02,23,59,2,16.0,6.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-03 12:00 AM,2017,01,03,00,58,2,15.5,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-03 01:00 AM,2017,01,03,01,58,2,15.5,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-03 02:00 AM,2017,01,03,02,59,2,15.8,6.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-03 03:00 AM,2017,01,03,03,59,2,15.9,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-03 04:00 AM,2017,01,03,04,59,2,16.0,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-03 05:00 AM,2017,01,03,05,59,2,16.1,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-03 06:00 AM,2017,01,03,06,59,2,16.0,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-03 07:00 AM,2017,01,03,07,59,2,16.0,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-03 08:00 AM,2017,01,03,08,59,2,16.1,51.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-01-03 09:00 AM,2017,01,03,09,61,2,17.0,70.0,UG/M3,1 Hr,Valid
