Site,Parameter,Date (LT),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chennai,PM2.5 - Principal,2016-01-01 07:00 AM,2016,01,01,07,73.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-01 08:00 AM,2016,01,01,08,83.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-01 09:00 AM,2016,01,01,09,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-01 10:00 AM,2016,01,01,10,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-01 11:00 AM,2016,01,01,11,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-01 12:00 PM,2016,01,01,12,34.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-31 01:00 AM,2016,01,31,01,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-31 02:00 AM,2016,01,31,02,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-31 03:00 AM,2016,01,31,03,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-31 04:00 AM,2016,01,31,04,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-31 05:00 AM,2016,01,31,05,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-31 06:00 AM,2016,01,31,06,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 07:00 PM,2016,01,30,19,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 08:00 PM,2016,01,30,20,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 09:00 PM,2016,01,30,21,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 10:00 PM,2016,01,30,22,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 11:00 PM,2016,01,30,23,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-31 12:00 AM,2016,01,31,00,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 01:00 PM,2016,01,30,13,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 02:00 PM,2016,01,30,14,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 03:00 PM,2016,01,30,15,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 04:00 PM,2016,01,30,16,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 05:00 PM,2016,01,30,17,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 06:00 PM,2016,01,30,18,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 07:00 AM,2016,01,30,07,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 08:00 AM,2016,01,30,08,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 09:00 AM,2016,01,30,09,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 10:00 AM,2016,01,30,10,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 11:00 AM,2016,01,30,11,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 12:00 PM,2016,01,30,12,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 01:00 AM,2016,01,30,01,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 02:00 AM,2016,01,30,02,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 03:00 AM,2016,01,30,03,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 04:00 AM,2016,01,30,04,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 05:00 AM,2016,01,30,05,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 06:00 AM,2016,01,30,06,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 07:00 PM,2016,01,29,19,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 08:00 PM,2016,01,29,20,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 09:00 PM,2016,01,29,21,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 10:00 PM,2016,01,29,22,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 11:00 PM,2016,01,29,23,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-30 12:00 AM,2016,01,30,00,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 01:00 PM,2016,01,29,13,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 02:00 PM,2016,01,29,14,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 03:00 PM,2016,01,29,15,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 04:00 PM,2016,01,29,16,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 05:00 PM,2016,01,29,17,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 06:00 PM,2016,01,29,18,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 07:00 AM,2016,01,29,07,102.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 08:00 AM,2016,01,29,08,102.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-01-29 09:00 AM,2016,01,29,09,94.0,UG/M3,1 Hr,Valid
