Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Chennai,PM2.5 - Principal,2016-05-01 07:00 AM,2016,05,01,07,55,Moderate,14.2,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 08:00 AM,2016,05,01,08,55,Moderate,14.1,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 09:00 AM,2016,05,01,09,54,Moderate,13.7,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 10:00 AM,2016,05,01,10,54,Moderate,13.3,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 11:00 AM,2016,05,01,11,54,Moderate,13.4,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 12:00 PM,2016,05,01,12,54,Moderate,13.3,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 01:00 PM,2016,05,01,13,53,Moderate,13.0,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 02:00 PM,2016,05,01,14,52,Moderate,12.8,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 03:00 PM,2016,05,01,15,52,Moderate,12.8,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 04:00 PM,2016,05,01,16,53,Moderate,12.9,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 05:00 PM,2016,05,01,17,53,Moderate,12.9,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 06:00 PM,2016,05,01,18,52,Moderate,12.8,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 07:00 PM,2016,05,01,19,52,Moderate,12.6,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 08:00 PM,2016,05,01,20,52,Moderate,12.5,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 09:00 PM,2016,05,01,21,53,Moderate,13.0,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 10:00 PM,2016,05,01,22,53,Moderate,13.2,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-01 11:00 PM,2016,05,01,23,53,Moderate,13.0,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-02 12:00 AM,2016,05,02,00,52,Moderate,12.8,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-02 01:00 AM,2016,05,02,01,52,Moderate,12.7,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-02 02:00 AM,2016,05,02,02,52,Moderate,12.8,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-02 03:00 AM,2016,05,02,03,53,Moderate,13.0,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-02 04:00 AM,2016,05,02,04,53,Moderate,13.0,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-05-02 05:00 AM,2016,05,02,05,66,Moderate,19.3,6.0,UG/M3,1 Hr,Valid
