Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Chennai,PM2.5 - Principal,2016-06-01 07:00 AM,2016,06,01,07,87,Moderate,29.4,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 08:00 AM,2016,06,01,08,86,Moderate,28.8,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 09:00 AM,2016,06,01,09,88,Moderate,29.7,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 10:00 AM,2016,06,01,10,85,Moderate,28.5,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 11:00 AM,2016,06,01,11,85,Moderate,28.5,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 12:00 PM,2016,06,01,12,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 01:00 PM,2016,06,01,13,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 02:00 PM,2016,06,01,14,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 03:00 PM,2016,06,01,15,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 04:00 PM,2016,06,01,16,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 05:00 PM,2016,06,01,17,-999,N/A,-999.0,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 06:00 PM,2016,06,01,18,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 07:00 PM,2016,06,01,19,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 08:00 PM,2016,06,01,20,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 09:00 PM,2016,06,01,21,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 10:00 PM,2016,06,01,22,-999,N/A,-999.0,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-01 11:00 PM,2016,06,01,23,121,Unhealthy for Sensitive Groups,43.6,48.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 12:00 AM,2016,06,02,00,115,Unhealthy for Sensitive Groups,41.3,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 01:00 AM,2016,06,02,01,115,Unhealthy for Sensitive Groups,41.3,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 02:00 AM,2016,06,02,02,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 03:00 AM,2016,06,02,03,-999,N/A,-999.0,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 04:00 AM,2016,06,02,04,77,Moderate,24.5,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 05:00 AM,2016,06,02,05,72,Moderate,22.0,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 06:00 AM,2016,06,02,06,70,Moderate,20.9,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 07:00 AM,2016,06,02,07,70,Moderate,20.9,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 08:00 AM,2016,06,02,08,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 09:00 AM,2016,06,02,09,-999,N/A,-999.0,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 10:00 AM,2016,06,02,10,105,Unhealthy for Sensitive Groups,37.3,44.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 11:00 AM,2016,06,02,11,102,Unhealthy for Sensitive Groups,36.0,35.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 12:00 PM,2016,06,02,12,102,Unhealthy for Sensitive Groups,36.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 01:00 PM,2016,06,02,13,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 02:00 PM,2016,06,02,14,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 03:00 PM,2016,06,02,15,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 04:00 PM,2016,06,02,16,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 05:00 PM,2016,06,02,17,-999,N/A,-999.0,-999.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 06:00 PM,2016,06,02,18,-999,N/A,-999.0,57.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 07:00 PM,2016,06,02,19,101,Unhealthy for Sensitive Groups,35.6,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 08:00 PM,2016,06,02,20,103,Unhealthy for Sensitive Groups,36.4,37.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 09:00 PM,2016,06,02,21,91,Moderate,31.2,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 10:00 PM,2016,06,02,22,92,Moderate,31.6,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-02 11:00 PM,2016,06,02,23,93,Moderate,32.3,32.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 12:00 AM,2016,06,03,00,94,Moderate,32.6,34.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 01:00 AM,2016,06,03,01,95,Moderate,33.1,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 02:00 AM,2016,06,03,02,96,Moderate,33.6,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 03:00 AM,2016,06,03,03,97,Moderate,34.0,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 04:00 AM,2016,06,03,04,97,Moderate,33.9,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 05:00 AM,2016,06,03,05,97,Moderate,33.8,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 06:00 AM,2016,06,03,06,96,Moderate,33.5,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 07:00 AM,2016,06,03,07,95,Moderate,33.0,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 08:00 AM,2016,06,03,08,97,Moderate,33.9,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 09:00 AM,2016,06,03,09,98,Moderate,34.4,36.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 10:00 AM,2016,06,03,10,99,Moderate,34.8,56.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 11:00 AM,2016,06,03,11,103,Unhealthy for Sensitive Groups,36.2,41.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 12:00 PM,2016,06,03,12,104,Unhealthy for Sensitive Groups,36.7,42.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 01:00 PM,2016,06,03,13,102,Unhealthy for Sensitive Groups,36.1,42.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 02:00 PM,2016,06,03,14,101,Unhealthy for Sensitive Groups,35.7,43.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 03:00 PM,2016,06,03,15,101,Unhealthy for Sensitive Groups,35.5,32.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 04:00 PM,2016,06,03,16,101,Unhealthy for Sensitive Groups,35.5,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 05:00 PM,2016,06,03,17,103,Unhealthy for Sensitive Groups,36.2,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 06:00 PM,2016,06,03,18,103,Unhealthy for Sensitive Groups,36.2,44.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 07:00 PM,2016,06,03,19,102,Unhealthy for Sensitive Groups,36.1,47.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 08:00 PM,2016,06,03,20,103,Unhealthy for Sensitive Groups,36.5,50.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 09:00 PM,2016,06,03,21,102,Unhealthy for Sensitive Groups,36.0,48.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 10:00 PM,2016,06,03,22,101,Unhealthy for Sensitive Groups,35.7,56.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-03 11:00 PM,2016,06,03,23,98,Moderate,34.5,44.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-04 12:00 AM,2016,06,04,00,97,Moderate,34.1,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-04 01:00 AM,2016,06,04,01,97,Moderate,33.8,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-04 02:00 AM,2016,06,04,02,96,Moderate,33.5,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-04 03:00 AM,2016,06,04,03,96,Moderate,33.3,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-04 04:00 AM,2016,06,04,04,96,Moderate,33.3,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-04 05:00 AM,2016,06,04,05,96,Moderate,33.3,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-04 06:00 AM,2016,06,04,06,97,Moderate,33.8,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-04 07:00 AM,2016,06,04,07,96,Moderate,33.6,36.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-06-04 08:00 AM,2016,06,04,08,96,Moderate,33.5,26.0,UG/M3,1 Hr,Valid
