Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,24-hr. Midpoint Avg. Conc.,24-hr. Midpoint Avg. AQI,24-hr. Midpoint Avg. AQI Category,NowCast Conc.,NowCast AQI,NowCast AQI Category,Conc. Unit,Duration,QC Name
Chennai,PM2.5 - Principal,2016-11-01 12:00 PM,2016,11,01,12,20.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-01 01:00 PM,2016,11,01,13,-999.0,,,,,,,UG/M3,1 Hr,Missing
Chennai,PM2.5 - Principal,2016-11-01 02:00 PM,2016,11,01,14,35.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-01 03:00 PM,2016,11,01,15,35.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-01 04:00 PM,2016,11,01,16,48.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-01 05:00 PM,2016,11,01,17,-999.0,,,,,,,UG/M3,1 Hr,Missing
Chennai,PM2.5 - Principal,2016-11-01 06:00 PM,2016,11,01,18,-999.0,,,,,,,UG/M3,1 Hr,Missing
Chennai,PM2.5 - Principal,2016-11-01 07:00 PM,2016,11,01,19,-999.0,,,,,,,UG/M3,1 Hr,Missing
Chennai,PM2.5 - Principal,2016-11-01 08:00 PM,2016,11,01,20,-999.0,,,,,,,UG/M3,1 Hr,Missing
Chennai,PM2.5 - Principal,2016-11-01 09:00 PM,2016,11,01,21,70.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-01 10:00 PM,2016,11,01,22,77.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-01 11:00 PM,2016,11,01,23,61.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 12:00 AM,2016,11,02,00,50.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 01:00 AM,2016,11,02,01,45.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 02:00 AM,2016,11,02,02,45.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 03:00 AM,2016,11,02,03,47.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 04:00 AM,2016,11,02,04,64.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 05:00 AM,2016,11,02,05,16.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 06:00 AM,2016,11,02,06,16.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 07:00 AM,2016,11,02,07,23.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 08:00 AM,2016,11,02,08,35.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 09:00 AM,2016,11,02,09,39.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 10:00 AM,2016,11,02,10,64.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 11:00 AM,2016,11,02,11,46.0,,,,,,,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2016-11-02 12:00 PM,2016,11,02,12,50.0,,,,,,,UG/M3,1 Hr,Valid
